;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
75;Make  <file_name>  more capable.;more capable;https://github.com/square/okhttp/commit/9e0b5b81b0ac25f59a25bd744dc788fe5c3e2971;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;https://github.com/square/okhttp/commit/aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Contradicts;0.510985791683197
76;Make  <file_name>  more capable.;more capable;https://github.com/square/okhttp/commit/9e0b5b81b0ac25f59a25bd744dc788fe5c3e2971;Kill <file_name> in the process  ;Teach <file_name> <iden>;https://github.com/square/okhttp/commit/00a50d1919549b51d941aeb893b2a5ed465aa472;Contradicts;0.6775007247924805
77;Make  <file_name>  more capable.;more capable;https://github.com/square/okhttp/commit/9e0b5b81b0ac25f59a25bd744dc788fe5c3e2971;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;Contradicts;0.851633608341217
78;Make  <file_name>  more capable.;more capable;https://github.com/square/okhttp/commit/9e0b5b81b0ac25f59a25bd744dc788fe5c3e2971;We dont need no stinkin braces;no stinkin braces;https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815;Contradicts;0.5593002438545227
79;fix <file_name> for Java 9;Java 9;https://github.com/square/okhttp/commit/caec3c711887b16852c9a4b1bd6d795f3f1b9ca4;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.586410641670227
80;fix <file_name> for Java 9;Java 9;https://github.com/square/okhttp/commit/caec3c711887b16852c9a4b1bd6d795f3f1b9ca4;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;https://github.com/square/okhttp/commit/cabd391637d9fa4fdeb7238c844b0c528722fe1b;Contradicts;0.6004339456558228
81;document support for SNI;support for SNI;https://github.com/square/okhttp/commit/c63be3ee65184d119d5145e77986298287118c3a;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.5970594882965088
82;Limit recovery attempts for REFUSED_STREAM errors;We limit per-connection retries but not per-call retries, so this was creating large numbers of connections each of which called the server and accepted yet another REFUSED_STREAM.;https://github.com/square/okhttp/commit/5ba145aa6c737878281c3fc655657002320b71c0;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.6924564242362976
83;Limit recovery attempts for REFUSED_STREAM errors;We limit per-connection retries but not per-call retries, so this was creating large numbers of connections each of which called the server and accepted yet another REFUSED_STREAM.;https://github.com/square/okhttp/commit/5ba145aa6c737878281c3fc655657002320b71c0;Collapse interceptors into a single chain;Instead of having a chain of application interceptors and a separate chain of network interceptors, this makes a single heterogeneous chain. It makes the <iden> core and network caller into interceptors.;https://github.com/square/okhttp/commit/15a5bc40a4520d935bbc02a3552f51dda77fcc9c;Contradicts;0.5531820058822632
84;Add HTTP/2 and <iden><version> columns to our security providers doc ;to enhance our security documentation;https://github.com/square/okhttp/commit/82f773376e19bb7e10916627349fad06e45f90cb;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.592373788356781
85;Add HTTP/2 and <iden><version> columns to our security providers doc ;to enhance our security documentation;https://github.com/square/okhttp/commit/82f773376e19bb7e10916627349fad06e45f90cb;Collapse interceptors into a single chain;Instead of having a chain of application interceptors and a separate chain of network interceptors, this makes a single heterogeneous chain. It makes the <iden> core and network caller into interceptors.;https://github.com/square/okhttp/commit/15a5bc40a4520d935bbc02a3552f51dda77fcc9c;Contradicts;0.5984266996383667
86;Add HTTP/2 and <iden><version> columns to our security providers doc ;to enhance our security documentation;https://github.com/square/okhttp/commit/82f773376e19bb7e10916627349fad06e45f90cb;Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;https://github.com/square/okhttp/commit/868ee844458eda9ee7b1b6f9a5238b7c3f84c0e4;Contradicts;0.500304102897644
87;Add HTTP/2 and <iden><version> columns to our security providers doc ;to enhance our security documentation;https://github.com/square/okhttp/commit/82f773376e19bb7e10916627349fad06e45f90cb;Remove <iden> 2 warnings;Small docs fixes;https://github.com/square/okhttp/commit/9eb276043fc14cda856671ccdba4065bba2a7bae;Contradicts;0.636655867099762
88;Add HTTP/2 and <iden><version> columns to our security providers doc ;to enhance our security documentation;https://github.com/square/okhttp/commit/82f773376e19bb7e10916627349fad06e45f90cb;We dont need no stinkin braces;no stinkin braces;https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815;Contradicts;0.8905800580978394
89;Add HTTP/2 and <iden><version> columns to our security providers doc ;to enhance our security documentation;https://github.com/square/okhttp/commit/82f773376e19bb7e10916627349fad06e45f90cb;Push OkHttp 3.1<version> into the sea;It is no longer supported;https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd;Contradicts;0.7617588043212891
90;Use  <file_name> s built-in <iden> style  <enter>  ;The boilerplate to set this up is unfortunate;https://github.com/square/okhttp/commit/7c4c8c724dd8e05c4907c46309d0290dc44764fb;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Contradicts;0.8611755967140198
91;Use  <file_name> s built-in <iden> style  <enter>  ;The boilerplate to set this up is unfortunate;https://github.com/square/okhttp/commit/7c4c8c724dd8e05c4907c46309d0290dc44764fb;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.5122203230857849
92;Use  <file_name> s built-in <iden> style  <enter>  ;The boilerplate to set this up is unfortunate;https://github.com/square/okhttp/commit/7c4c8c724dd8e05c4907c46309d0290dc44764fb;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Contradicts;0.8105632066726685
93;Use  <file_name> s built-in <iden> style  <enter>  ;The boilerplate to set this up is unfortunate;https://github.com/square/okhttp/commit/7c4c8c724dd8e05c4907c46309d0290dc44764fb;Dont use <iden> APIs not in Gingerbread;APIs not in Gingerbread;https://github.com/square/okhttp/commit/ef09f798a32dc4d0593388054e446f199c14ec8f;Contradicts;0.9736319184303284
94;Use  <file_name> s built-in <iden> style  <enter>  ;The boilerplate to set this up is unfortunate;https://github.com/square/okhttp/commit/7c4c8c724dd8e05c4907c46309d0290dc44764fb;Remove old <iden> protocol method;old;https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7;Contradicts;0.7424901723861694
95;Use our test rule instead of the Maven Surefire listener  ;to Close the issue indicated by the link;https://github.com/square/okhttp/commit/96e596117e25d108bf9b96ad2899d3610f9915a0;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.5170642137527466
96;Degrade connections after a timeout;This is based roughly on the <iden> Connections proposal here;https://github.com/square/okhttp/commit/b5efb41a636154cb8bbc7c5ea3c8244090692d28;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.6075839996337891
97;Degrade connections after a timeout;This is based roughly on the <iden> Connections proposal here;https://github.com/square/okhttp/commit/b5efb41a636154cb8bbc7c5ea3c8244090692d28;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;https://github.com/square/okhttp/commit/40ff76547064c3fb5acb9047a6f679dd4379a4d0;Contradicts;0.907505214214325
98;Use <iden> in <file_name>  ;The utility here is negligible. Were sharing threads between HTTP, HTTP/2 and web sockets now.;https://github.com/square/okhttp/commit/620be4c97baf5d20cb21c55a11a6191b2511f1ce;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Contradicts;0.6582010388374329
99;Use <iden> in <file_name>  ;The utility here is negligible. Were sharing threads between HTTP, HTTP/2 and web sockets now.;https://github.com/square/okhttp/commit/620be4c97baf5d20cb21c55a11a6191b2511f1ce;Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;https://github.com/square/okhttp/commit/868ee844458eda9ee7b1b6f9a5238b7c3f84c0e4;Contradicts;0.638695240020752
100;Use <iden> in <file_name>  ;The utility here is negligible. Were sharing threads between HTTP, HTTP/2 and web sockets now.;https://github.com/square/okhttp/commit/620be4c97baf5d20cb21c55a11a6191b2511f1ce;Dont attempt <iden> modes we know will fail.;we know will fail;https://github.com/square/okhttp/commit/46a0852c202acf68cd890867a35f8e51b81c2948;Contradicts;0.7820242047309875
101;Use <iden> in <file_name>  ;The utility here is negligible. Were sharing threads between HTTP, HTTP/2 and web sockets now.;https://github.com/square/okhttp/commit/620be4c97baf5d20cb21c55a11a6191b2511f1ce;Dont use <iden> APIs not in Gingerbread;APIs not in Gingerbread;https://github.com/square/okhttp/commit/ef09f798a32dc4d0593388054e446f199c14ec8f;Contradicts;0.9618443250656128
102;Use <iden> in <file_name>  ;The utility here is negligible. Were sharing threads between HTTP, HTTP/2 and web sockets now.;https://github.com/square/okhttp/commit/620be4c97baf5d20cb21c55a11a6191b2511f1ce;Remove old <iden> protocol method;old;https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7;Contradicts;0.9414310455322266
103;Use <iden> in <file_name>  ;The utility here is negligible. Were sharing threads between HTTP, HTTP/2 and web sockets now.;https://github.com/square/okhttp/commit/620be4c97baf5d20cb21c55a11a6191b2511f1ce;Expose <iden> directly on <method_name>  ;direct;https://github.com/square/okhttp/commit/c5c4e7857cb25af822b9b3b1fbd158cbd168f48a;Contradicts;0.541215181350708
104;Adopt idiomatic <iden> in <file_name>;idiomatic;https://github.com/square/okhttp/commit/53e0f9e7fb39f7babd6388a7a56e9c7e827667e7;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;Contradicts;0.5298275947570801
105;Adopt idiomatic <iden> in <file_name>;idiomatic;https://github.com/square/okhttp/commit/53e0f9e7fb39f7babd6388a7a56e9c7e827667e7;Dont use <iden> APIs not in Gingerbread;APIs not in Gingerbread;https://github.com/square/okhttp/commit/ef09f798a32dc4d0593388054e446f199c14ec8f;Contradicts;0.575063943862915
106;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.5343599915504456
107;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;https://github.com/square/okhttp/commit/e3e829d2060542d50f33d1a9864f7ace82c9db5c;Collapse interceptors into a single chain;Instead of having a chain of application interceptors and a separate chain of network interceptors, this makes a single heterogeneous chain. It makes the <iden> core and network caller into interceptors.;https://github.com/square/okhttp/commit/15a5bc40a4520d935bbc02a3552f51dda77fcc9c;Contradicts;0.5476610064506531
108;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.6744354367256165
109;Include prerequisites in the releasing guide.;to provide necessary information for users;https://github.com/square/okhttp/commit/99b83a3b20e6fe22b6ea587599fde1423056af2d;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;https://github.com/square/okhttp/commit/aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Contradicts;0.5299892425537109
110;Include prerequisites in the releasing guide.;to provide necessary information for users;https://github.com/square/okhttp/commit/99b83a3b20e6fe22b6ea587599fde1423056af2d;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.6073031425476074
111;Include prerequisites in the releasing guide.;to provide necessary information for users;https://github.com/square/okhttp/commit/99b83a3b20e6fe22b6ea587599fde1423056af2d;We dont need no stinkin braces;no stinkin braces;https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815;Contradicts;0.8178389668464661
112;Include prerequisites in the releasing guide.;to provide necessary information for users;https://github.com/square/okhttp/commit/99b83a3b20e6fe22b6ea587599fde1423056af2d;Push OkHttp 3.1<version> into the sea;It is no longer supported;https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd;Contradicts;0.6815027594566345
113;Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";https://github.com/square/okhttp/commit/bc6776c751b4cd93551a2a20f56429bb78296829;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.5884551405906677
114;Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;https://github.com/square/okhttp/commit/59e68cd2bcba789e7faca70f8910afd2edeed2be;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.6513415575027466
115;Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;https://github.com/square/okhttp/commit/59e68cd2bcba789e7faca70f8910afd2edeed2be;Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;https://github.com/square/okhttp/commit/868ee844458eda9ee7b1b6f9a5238b7c3f84c0e4;Contradicts;0.5933125615119934
116;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;https://github.com/square/okhttp/commit/aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.7182167768478394
117;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;https://github.com/square/okhttp/commit/aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Remove old <iden> protocol method;old;https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7;Contradicts;0.5080167651176453
118;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;https://github.com/square/okhttp/commit/aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;https://github.com/square/okhttp/commit/426c11de7b411bd47e9ef5ba3ce08d8589a8a88c;Contradicts;0.6495137214660645
119;Fix some maven problems that are blocking the <version> release;blocking the <version> release;https://github.com/square/okhttp/commit/2b5337d14ecce5f965ea0d0001f30565f0e1d4a0;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.6726157665252686
120;Fix some maven problems that are blocking the <version> release;blocking the <version> release;https://github.com/square/okhttp/commit/2b5337d14ecce5f965ea0d0001f30565f0e1d4a0;We dont need no stinkin braces;no stinkin braces;https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815;Contradicts;0.8141953945159912
121;Fix some maven problems that are blocking the <version> release;blocking the <version> release;https://github.com/square/okhttp/commit/2b5337d14ecce5f965ea0d0001f30565f0e1d4a0;Push OkHttp 3.1<version> into the sea;It is no longer supported;https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd;Contradicts;0.6305693984031677
122;Rename <method_name> to <iden()>;I prefer signed;https://github.com/square/okhttp/commit/137e7de0454f10160370f105ac7d9d2fc5403c84;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.6461699604988098
123;Rename <method_name> to <iden()>;I prefer signed;https://github.com/square/okhttp/commit/137e7de0454f10160370f105ac7d9d2fc5403c84;Add <method_name>;Might be useful to expose this bookkeeping to app developers;https://github.com/square/okhttp/commit/cc216c6f731f4f08ac29e5619943f502c50bfafd;Contradicts;0.5587035417556763
124;Rename <method_name> to <iden()>;I prefer signed;https://github.com/square/okhttp/commit/137e7de0454f10160370f105ac7d9d2fc5403c84;Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;https://github.com/square/okhttp/commit/868ee844458eda9ee7b1b6f9a5238b7c3f84c0e4;Contradicts;0.8376716375350952
125;Rename <method_name> to <iden()>;I prefer signed;https://github.com/square/okhttp/commit/137e7de0454f10160370f105ac7d9d2fc5403c84;Expose internal APIs for pluggable file systems, Also migrate all of our tests to use the <method_name>  ;We arent yet ready to make <iden> a public type, but I dont mind making it _almost_ available via an internal API for those brave enough to try that, Its simpler.;https://github.com/square/okhttp/commit/a560f721937f7f7299167a4d1c3f3ca87998635b;Contradicts;0.7510155439376831
126;Rename <method_name> to <iden()>;I prefer signed;https://github.com/square/okhttp/commit/137e7de0454f10160370f105ac7d9d2fc5403c84;Remove old <iden> protocol method;old;https://github.com/square/okhttp/commit/4ab6a8258b0df3a3528029f810e1f48952dba2d7;Contradicts;0.7892858386039734
127;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;https://github.com/square/okhttp/commit/db2ae92156242255a0d42caaf50c7801e79de917;Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;https://github.com/square/okhttp/commit/868ee844458eda9ee7b1b6f9a5238b7c3f84c0e4;Contradicts;0.5652898550033569
128;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;https://github.com/square/okhttp/commit/db2ae92156242255a0d42caaf50c7801e79de917;Kill <file_name> in the process  ;Teach <file_name> <iden>;https://github.com/square/okhttp/commit/00a50d1919549b51d941aeb893b2a5ed465aa472;Contradicts;0.9481149315834044
129;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;https://github.com/square/okhttp/commit/db2ae92156242255a0d42caaf50c7801e79de917;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;Contradicts;0.937183141708374
130;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;https://github.com/square/okhttp/commit/db2ae92156242255a0d42caaf50c7801e79de917;We dont need no stinkin braces;no stinkin braces;https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815;Contradicts;0.7727254033088684
131;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;https://github.com/square/okhttp/commit/db2ae92156242255a0d42caaf50c7801e79de917;Push OkHttp 3.1<version> into the sea;It is no longer supported;https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd;Contradicts;0.8943849205970764
132;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;https://github.com/square/okhttp/commit/db2ae92156242255a0d42caaf50c7801e79de917;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf;Contradicts;0.6230710744857788
133;Support client authentication in <file_name>;client authentication;https://github.com/square/okhttp/commit/d908a676c25b6b3d547b45a9970f4bfb7a358010;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.573314905166626
134;Support client authentication in <file_name>;client authentication;https://github.com/square/okhttp/commit/d908a676c25b6b3d547b45a9970f4bfb7a358010;We dont need no stinkin braces;no stinkin braces;https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815;Contradicts;0.5913667678833008
135;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.5423482060432434
136;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Use consistent camel casing of <iden>;consistent camel casing;https://github.com/square/okhttp/commit/eb5e72280b56427139bb14ffe14036f8dca6dba3;Contradicts;0.5226468443870544
137;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;https://github.com/square/okhttp/commit/60f5406dcc094d0431420139bd002e8bdd4ea5d5;Contradicts;0.6740195155143738
138;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Document <file_name> throwing modes;To include the <pr_link> information;https://github.com/square/okhttp/commit/8c2f383f14e354a45d0f9f16f5b0fa35b7244a51;Contradicts;0.5193115472793579
139;Remove <iden>-mode <iden> cipher suites;This removes the following cipher suites as supported-by-default;https://github.com/square/okhttp/commit/ea014716fd2a8712ee39888725f91bed43148cd3;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;https://github.com/square/okhttp/commit/bc3c787ea2df854ac399603d5c67111716137d31;Contradicts;0.958443820476532
140;Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;https://github.com/square/okhttp/commit/e7e22feb12244b455c8f4961d7eeab7cd21965fe;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Contradicts;0.6209015250205994
141;Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;https://github.com/square/okhttp/commit/e7e22feb12244b455c8f4961d7eeab7cd21965fe;Push OkHttp 3.1<version> into the sea;It is no longer supported;https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd;Contradicts;0.6045613884925842
142;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;Collapse interceptors into a single chain;Instead of having a chain of application interceptors and a separate chain of network interceptors, this makes a single heterogeneous chain. It makes the <iden> core and network caller into interceptors.;https://github.com/square/okhttp/commit/15a5bc40a4520d935bbc02a3552f51dda77fcc9c;Contradicts;0.7039042115211487
143;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;Drop our one remaining <iden> cipher suite;Tracking <iden> and Firefox, which have also dropped this cipher suite;https://github.com/square/okhttp/commit/868ee844458eda9ee7b1b6f9a5238b7c3f84c0e4;Contradicts;0.6155792474746704
144;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;The implementation is built around one oversized method that runs top to bottom;I found this was easier to follow than the switch statement recommended by the <iden> standard;https://github.com/square/okhttp/commit/d3c57bd4f38d5d3944da88266dd9b474a84d802b;Contradicts;0.5037758350372314
145;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d;Contradicts;0.7602077722549438
146;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;Push OkHttp 3.1<version> into the sea;It is no longer supported;https://github.com/square/okhttp/commit/0e0f3a2d8d95278bf362eaeb08f13516e383fafd;Contradicts;0.5820244550704956
147;Make the  <file_name>  a little better.  <enter> <iden> threads by their URLs. Dont follow all fragments of the same <iden>;"For better organization; to prevent following all fragments of the same <iden>";https://github.com/square/okhttp/commit/ca76167504d5323f2a8c1011402907b9a755585c;Fail HTTP/2 connections if the pong is not received;This removes the abstraction from our http2 package;https://github.com/square/okhttp/commit/af6198a1e992b55ff4d16dcaeeacbb4e90e29c8a;Contradicts;0.5346987843513489
148;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;https://github.com/square/okhttp/commit/fd509b937c4a5438fe02ddf06ade5ad56736af5d;Collapse interceptors into a single chain;Instead of having a chain of application interceptors and a separate chain of network interceptors, this makes a single heterogeneous chain. It makes the <iden> core and network caller into interceptors.;https://github.com/square/okhttp/commit/15a5bc40a4520d935bbc02a3552f51dda77fcc9c;Contradicts;0.5185473561286926
