;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
71;Fixed a bug in <file_name> classes with constructor parameters  ;where the method parameters and constructor parameters were switched;https://github.com/junit-team/junit4/commit/4cb9a65f450efa5f2a42128856c7b56e6d283386;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;https://github.com/junit-team/junit4/commit/eedd1f68fbd014beca60c979e8173c271ea5cf2d;Contradicts;0.5081023573875427
72;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Created a separate <file_name> directory for new <file_name> scripts, including FTP upload;Organizing and structuring directories for new scripts;https://github.com/junit-team/junit4/commit/24eacde6262fbb3ce096fe59e8df93907b7622ae;Contradicts;0.8402886986732483
73;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Deprecate rule  <file_name>  ( <pr_link> )  ;The method Assert.assertThrows provides a nicer way for verifying exceptions. In addition the use of  <file_name>  is error-prone when used with other rules like TestWatcher because the order of rules is important in that case.;https://github.com/junit-team/junit4/commit/5785d9df8fe25f68567272850cd65b4dc07da617;Contradicts;0.7876764535903931
74;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Contradicts;0.835517168045044
75;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;beef up <file_name> with checkThat and checkPasses  ;Advance version;https://github.com/junit-team/junit4/commit/50b77b1f3108aa77af0906162d552e513936c322;Contradicts;0.7233293652534485
76;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;adding annotation validators functionality;validators;https://github.com/junit-team/junit4/commit/48af7e797dbefa1fc47e80394c7f74ef87c3c7ab;Contradicts;0.554059624671936
77;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;https://github.com/junit-team/junit4/commit/591fcae09c6470a03ade7d608773f8f633409bc2;Contradicts;0.5054238438606262
78;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;<iden> added;file_name;https://github.com/junit-team/junit4/commit/26fa0a4207e21f058d220c84f8195ee25943400c;Contradicts;0.7042781114578247
79;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Added <file_name> large logo;to enhance appearance;https://github.com/junit-team/junit4/commit/ce7ce514aa79a7a3be067552359722626937fe8f;Contradicts;0.9433346390724182
80;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Make  <file_name>  abstract  ;Fix issue 30;https://github.com/junit-team/junit4/commit/e857122bff2a9774c4f44df4a7d531b902e406df;Contradicts;0.9019662141799928
81;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Make  <file_name>  more beautiful by creating a <iden>  <enter> extension point in  <file_name>  <enter>;beautiful;https://github.com/junit-team/junit4/commit/13bda470bfa1fe989ce80d616fb096af1b937146;Contradicts;0.5505396723747253
82;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Incorporated <iden>s patch for <file_name>;<enter>;https://github.com/junit-team/junit4/commit/fdc9cd5ea91f5ae1d7e5991abadd1b3f989626f7;Contradicts;0.5404868721961975
83;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Removed unused import;unused;https://github.com/junit-team/junit4/commit/758ec7fdc2ea8db0c3cb57b83c2a1a069ee214b6;Contradicts;0.7128721475601196
84;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Improved <iden>: <file_name>  ;fails few times;https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252;Contradicts;0.9741863012313844
85;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;first attempt at dogfooding failed;AllTests passes, but Eclipse doesnt cal <file_name>;https://github.com/junit-team/junit4/commit/df48b66e73c740acb15f065eb7a4bad433930891;Contradicts;0.8652071356773376
86;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.7677043676376343
87;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Move <file_name> to experimental;Adding javadoc;https://github.com/junit-team/junit4/commit/ef32d036d0ff96328f622942514ca73b5f69556d;Contradicts;0.9626917243003844
88;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Enhanced missing test.jar error message;missing test.jar error message;https://github.com/junit-team/junit4/commit/0be4c31f80dc38ddf8decbc8d6d13bd23d3ae8b1;Contradicts;0.8714667558670044
89;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;https://github.com/junit-team/junit4/commit/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae;Contradicts;0.5619031190872192
90;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Contradicts;0.6283247470855713
91;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Update <file_name>;to test ant profile;https://github.com/junit-team/junit4/commit/6ee76dc22e56457cb5904eb6c5c0bf97939880cb;Contradicts;0.7971634268760681
92;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;further documentation cleanup;especially around <file_name>;https://github.com/junit-team/junit4/commit/8d26b450670647c847aa0ba1dd47a9c54865c63d;Contradicts;0.6054595112800598
93;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.6575512886047363
94;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Fix  <method_name>  javadoc  ;Thanks to lacostej for initial pull, Closes <pr_link>;https://github.com/junit-team/junit4/commit/62a2a56c293fd154f152da6dad498d1fc222b352;Contradicts;0.5051112174987793
95;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Remove useless variable ( <pr_link> )  ;useless;https://github.com/junit-team/junit4/commit/b1d37670892cd885b87a7c62d7c5808517fd20b6;Contradicts;0.7374894618988037
96;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.6210846900939941
97;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Fix <issue_link>;correct link to <version> release notes;https://github.com/junit-team/junit4/commit/18b23a7ed22080e7412e24060c66cef7fc3b1b93;Contradicts;0.634318470954895
98;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;hasCause() and hasMessage() describe mismatches;Both;https://github.com/junit-team/junit4/commit/5e9467c59b235ce84e7c7753c43609dea069e932;Contradicts;0.6282684803009033
99;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;https://github.com/junit-team/junit4/commit/eedd1f68fbd014beca60c979e8173c271ea5cf2d;Contradicts;0.8627529144287109
100;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;each instead of f for the variable name;for the variable name;https://github.com/junit-team/junit4/commit/56b5463c6adf89a03f489f3525a9a343bc43d960;Contradicts;0.8547144532203674
101;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;https://github.com/junit-team/junit4/commit/4d9c88e37dfed614a1bd1ae2ca2ecc86122aa9f1;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.5390551090240479
102;Created a separate <file_name> directory for new <file_name> scripts, including FTP upload;Organizing and structuring directories for new scripts;https://github.com/junit-team/junit4/commit/24eacde6262fbb3ce096fe59e8df93907b7622ae;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.8910617828369141
103;Deprecate rule  <file_name>  ( <pr_link> )  ;The method Assert.assertThrows provides a nicer way for verifying exceptions. In addition the use of  <file_name>  is error-prone when used with other rules like TestWatcher because the order of rules is important in that case.;https://github.com/junit-team/junit4/commit/5785d9df8fe25f68567272850cd65b4dc07da617;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.7648463249206543
104;Disable parts of doclint for the sites javadoc;That commit is missing to apply the doclint rules to site generation. Hence the site goal fails because of doclint issues. Now doclint is disabled for all groups but accessibility and reference for the site generation.;https://github.com/junit-team/junit4/commit/16a2b51b9d9425cd7dacad85e2df97985996ca8d;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.57240891456604
105;Disable parts of doclint for the sites javadoc;That commit is missing to apply the doclint rules to site generation. Hence the site goal fails because of doclint issues. Now doclint is disabled for all groups but accessibility and reference for the site generation.;https://github.com/junit-team/junit4/commit/16a2b51b9d9425cd7dacad85e2df97985996ca8d;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5138171911239624
106;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;No  <file_name>  class, interceptors turned on by default;interceptors turned on by default;https://github.com/junit-team/junit4/commit/e6769d4009db8030661815965e2e22829a4619ff;Contradicts;0.6586957573890686
107;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Contradicts;0.6913143992424011
108;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;no inline comment  ;comment space;https://github.com/junit-team/junit4/commit/f851c3ee43e1966903ff66ecda3fa7f66c2d2ecb;Contradicts;0.6600556373596191
109;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;excluded internal packages;same as ANT;https://github.com/junit-team/junit4/commit/d24e5d821964508246b9670a08affab50e3ca87c;Contradicts;0.658074676990509
110;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.9685806632041932
111;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Move <file_name> to experimental;Adding javadoc;https://github.com/junit-team/junit4/commit/ef32d036d0ff96328f622942514ca73b5f69556d;Contradicts;0.6960126161575317
112;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Enhanced missing test.jar error message;missing test.jar error message;https://github.com/junit-team/junit4/commit/0be4c31f80dc38ddf8decbc8d6d13bd23d3ae8b1;Contradicts;0.523810863494873
113;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;https://github.com/junit-team/junit4/commit/3e08f69912d69189e895c279b1bece0c7c0840f4;Contradicts;0.5290452837944031
114;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;https://github.com/junit-team/junit4/commit/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae;Contradicts;0.5202876925468445
115;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Contradicts;0.8952147364616394
116;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.7358874678611755
117;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Add type wildcard;wildcard;https://github.com/junit-team/junit4/commit/dfbf2ae868049c041c926f2bf2d7633056af5820;Contradicts;0.5270035266876221
118;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;https://github.com/junit-team/junit4/commit/89ffd7eda43f939f7dc210cfe21a196067ab08d6;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.6530427932739258
119;beef up <file_name> with checkThat and checkPasses  ;Advance version;https://github.com/junit-team/junit4/commit/50b77b1f3108aa77af0906162d552e513936c322;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.648152768611908
120;beef up <file_name> with checkThat and checkPasses  ;Advance version;https://github.com/junit-team/junit4/commit/50b77b1f3108aa77af0906162d552e513936c322;Delete <file_name> files;because were using Git now;https://github.com/junit-team/junit4/commit/fa35d6d84a0b2c59254cb479633d0e20bc6e12e9;Contradicts;0.7561984062194824
121;beef up <file_name> with checkThat and checkPasses  ;Advance version;https://github.com/junit-team/junit4/commit/50b77b1f3108aa77af0906162d552e513936c322;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.5211567878723145
122;beef up <file_name> with checkThat and checkPasses  ;Advance version;https://github.com/junit-team/junit4/commit/50b77b1f3108aa77af0906162d552e513936c322;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.5366242527961731
123;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Contradicts;0.5268476605415344
124;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;no #<iden>, no inline comment, added space in comment  ;added space in comment;https://github.com/junit-team/junit4/commit/78f5fa85b492353ad062f54d1f0ceec745537761;Contradicts;0.5609757900238037
125;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.7878729701042175
126;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.7766786813735962
127;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.7964030504226685
128;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;https://github.com/junit-team/junit4/commit/48aabe1b16bd288f74ac4ff92e3a38792533be39;Removed the unnecessary <iden>: block in javadoc;unnecessary;https://github.com/junit-team/junit4/commit/ec9bccf9521a6ccdd074f2618626507528a43bc9;Contradicts;0.8953653573989868
129;ExpectedException allows multiple exceptions;multiple exceptions;https://github.com/junit-team/junit4/commit/2e9a239f419fa60779b5f1ab191561108e1fe3d4;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.5134560465812683
130;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;https://github.com/junit-team/junit4/commit/c85c6147ada5ad1afdd3be10769670d309730132;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.8983931541442871
131;adding annotation validators functionality;validators;https://github.com/junit-team/junit4/commit/48af7e797dbefa1fc47e80394c7f74ef87c3c7ab;Enhanced missing test.jar error message;missing test.jar error message;https://github.com/junit-team/junit4/commit/0be4c31f80dc38ddf8decbc8d6d13bd23d3ae8b1;Contradicts;0.5560854077339172
132;adding annotation validators functionality;validators;https://github.com/junit-team/junit4/commit/48af7e797dbefa1fc47e80394c7f74ef87c3c7ab;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.8382307291030884
133;adding annotation validators functionality;validators;https://github.com/junit-team/junit4/commit/48af7e797dbefa1fc47e80394c7f74ef87c3c7ab;Add type wildcard;wildcard;https://github.com/junit-team/junit4/commit/dfbf2ae868049c041c926f2bf2d7633056af5820;Contradicts;0.5447311401367188
134;adding annotation validators functionality;validators;https://github.com/junit-team/junit4/commit/48af7e797dbefa1fc47e80394c7f74ef87c3c7ab;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.546276330947876
135;Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;https://github.com/junit-team/junit4/commit/591fcae09c6470a03ade7d608773f8f633409bc2;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.6010786890983582
136;Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;https://github.com/junit-team/junit4/commit/591fcae09c6470a03ade7d608773f8f633409bc2;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.5337989926338196
137;Added two simple tests for boolean <iden>;to test for boolean values;https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.5694538950920105
138;Added two simple tests for boolean <iden>;to test for boolean values;https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a;Adding bogus markdown;should be removed later;https://github.com/junit-team/junit4/commit/ce034f7167462706062dfc010fde052a89c4eb6d;Contradicts;0.7118580937385559
139;Added two simple tests for boolean <iden>;to test for boolean values;https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.7239230275154114
140;Added two simple tests for boolean <iden>;to test for boolean values;https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a;Add type wildcard;wildcard;https://github.com/junit-team/junit4/commit/dfbf2ae868049c041c926f2bf2d7633056af5820;Contradicts;0.5989158153533936
141;Added two simple tests for boolean <iden>;to test for boolean values;https://github.com/junit-team/junit4/commit/02371d1154f29f894cd2c7f83ce6743f4abbe76a;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;https://github.com/junit-team/junit4/commit/9ee381470d56efa800420e5e22721e402aca01c2;Contradicts;0.8540935516357422
142;Only use a property where multiple entries need syncing  ;Using properties to define a shared version across multiple dependencies causes less issues when you have multiple dependencies that need to be kept in sync;https://github.com/junit-team/junit4/commit/e15b287ccec2a1f4866a8bd1cd2a313a6163163d;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.8131958246231079
143;<iden> added;file_name;https://github.com/junit-team/junit4/commit/26fa0a4207e21f058d220c84f8195ee25943400c;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Contradicts;0.90385240316391
144;<iden> added;file_name;https://github.com/junit-team/junit4/commit/26fa0a4207e21f058d220c84f8195ee25943400c;Remove 11;Omit signing;https://github.com/junit-team/junit4/commit/78029cd90a5a7be76fc54aa725be94f87f35927e;Contradicts;0.5844360589981079
145;No  <file_name>  class, interceptors turned on by default;interceptors turned on by default;https://github.com/junit-team/junit4/commit/e6769d4009db8030661815965e2e22829a4619ff;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.6065608263015747
146;Added <file_name> large logo;to enhance appearance;https://github.com/junit-team/junit4/commit/ce7ce514aa79a7a3be067552359722626937fe8f;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00;Contradicts;0.720845103263855
147;Added <file_name> large logo;to enhance appearance;https://github.com/junit-team/junit4/commit/ce7ce514aa79a7a3be067552359722626937fe8f;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;https://github.com/junit-team/junit4/commit/078e45bd31a9920e00633ad6ce658e22529304f2;Contradicts;0.5027915835380554
