Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.5125214457511902
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.5118897557258606
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Move variable to where it is used;where it is used;Similar;0.6053533554077148
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Add fixed query parameter support;support;Similar;0.6716906428337097
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Add <file_name>, <file_name> support to <file_name>  ;-;Similar;0.578546404838562
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Allow <file_name> extensions;improved <file_name>;Similar;0.6542066335678101
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.5843255519866943
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.5042238235473633
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.5827656984329224
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.5346125364303589
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Expose <iden> via the <file_name> injection-like framework;injection-like framework;Similar;0.5185319781303406
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.5959491729736328
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.6159169673919678
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Fix typo;typo;Similar;0.5002473592758179
Allow service interfaces to extend other interfaces  ;With a higher minSdkVersion, the bug which prevented this on <iden> no longer exists;Remove redundant throws  ;redundant;Similar;0.5018734931945801
Add more obviously missing @nullable annotations;missing;Add some missing @nullable annotations to <file_name> ;missing;Similar;0.8108850121498108
Add more obviously missing @nullable annotations;missing;Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Similar;0.5964505672454834
Add more obviously missing @nullable annotations;missing;Add some missing Nullable annotations;missing;Similar;0.8654811382293701
Add more obviously missing @nullable annotations;missing;Add some missing Nullable annotations;missing;Similar;0.8654811382293701
Add more obviously missing @nullable annotations;missing;Use a dummy value to further validation optional delegation;This ensures the value can only come from only one place;Similar;0.6649323105812073
Add more obviously missing @nullable annotations;missing;Re-work unresolvable type detection in parameters  ;"In order to natively support Kotlins suspend modifier in the future, we need to allow wildcards to be used for the last parameter; As a result, we only validate the shape of a type once an annotation is detected.";Similar;0.751999020576477
Add more obviously missing @nullable annotations;missing;Update to <iden> <version>;Use get instead of parse for <iden> and <iden> where valid input is always required;Similar;0.5184279680252075
Add more obviously missing @nullable annotations;missing;Remove old <iden> nonsense;As of API 26 the android.jar contains the classes checked by <iden> and used by <iden>.Java8. And we dont encourage throwing checked exceptions from the service method but instead routing them through your call adapter.;Similar;0.8008115291595459
Add more obviously missing @nullable annotations;missing;Combine <file_name> and <iden> into <method_name> <enter>  ;This is one class that handles all of the annotations and binding for a service method;Similar;0.5060391426086426
Add more obviously missing @nullable annotations;missing;Rename <method_name> to onSuccess(), and failure() to <iden>();to onSuccess(), and failure(), <iden>;Similar;0.748950719833374
Add more obviously missing @nullable annotations;missing;Add JSR 305 nullability annotations;nullability annotations;Similar;0.643832802772522
Add more obviously missing @nullable annotations;missing;Remove unused interface  ;unused;Similar;0.754494845867157
Add more obviously missing @nullable annotations;missing;Simplify observable creation and reduce runtime allocations;Simplify, reduce;Similar;0.657128095626831
Add more obviously missing @nullable annotations;missing;Refactor <iden> tests to avoid the use of blocking operators  ;avoid the use of blocking operators;Similar;0.5366830825805664
Add more obviously missing @nullable annotations;missing;Remove duplicated test  ;It is the same as in this file;Similar;0.7767336368560791
Add more obviously missing @nullable annotations;missing;Add missing import  ;missing;Similar;0.8512544631958008
Add more obviously missing @nullable annotations;missing;Document maps dont allow null anywhere;null anywhere;Similar;0.5825112462043762
Add more obviously missing @nullable annotations;missing;Remove the need for generated accessor methods  ;need for generated accessor methods;Similar;0.7072189450263977
Add more obviously missing @nullable annotations;missing;Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Similar;0.5750203132629395
Add more obviously missing @nullable annotations;missing;Remove incorrect generic parameter  ;incorrect;Similar;0.8024924993515015
Add more obviously missing @nullable annotations;missing;Switch to a generic to/from  <file_name> , explicit factory.;This allows for specialization based on for what purpose the  <file_name>  is being created.;Similar;0.5162081718444824
Add more obviously missing @nullable annotations;missing;Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Similar;0.6423830389976501
Add more obviously missing @nullable annotations;missing;Remove unused classes from <otherCommit_link>;unused;Similar;0.7828953266143799
Add more obviously missing @nullable annotations;missing;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.612887978553772
Add more obviously missing @nullable annotations;missing;Fix annotation link;<iden> is gone;Similar;0.6131197214126587
Add more obviously missing @nullable annotations;missing;Properly name ignored exception in catch block  ;Properly naming;Similar;0.5816229581832886
Add more obviously missing @nullable annotations;missing;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.5592141151428223
Add more obviously missing @nullable annotations;missing;Newline at end of file  ;Yes plz;Similar;0.537164568901062
Add more obviously missing @nullable annotations;missing;Fix styling of <iden> download;styling;Similar;0.5272366404533386
Add more obviously missing @nullable annotations;missing;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.5413543581962585
Add more obviously missing @nullable annotations;missing;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.5010907053947449
Add more obviously missing @nullable annotations;missing;Hide more implementation details;more implementation details;Similar;0.643602728843689
Add more obviously missing @nullable annotations;missing;Remove unused <file_name> classes;unused;Similar;0.751471757888794
Add more obviously missing @nullable annotations;missing;Use no_aop Guice variant  ;no_aop;Similar;0.6605257391929626
Add more obviously missing @nullable annotations;missing;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.7590848803520203
Add more obviously missing @nullable annotations;missing;Fix style nits per review;per review;Similar;0.5235723257064819
Add more obviously missing @nullable annotations;missing;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.5835483074188232
Add more obviously missing @nullable annotations;missing;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.562339186668396
Add more obviously missing @nullable annotations;missing;Move variable to where it is used;where it is used;Similar;0.5696545243263245
Add more obviously missing @nullable annotations;missing;Fix spelling;spelling;Similar;0.59022456407547
Add more obviously missing @nullable annotations;missing;Add fixed query parameter support;support;Similar;0.5574135780334473
Add more obviously missing @nullable annotations;missing;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.5594956874847412
Add more obviously missing @nullable annotations;missing;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.522801399230957
Add more obviously missing @nullable annotations;missing;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.5112582445144653
Add more obviously missing @nullable annotations;missing;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.7861810922622681
Add more obviously missing @nullable annotations;missing;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.5640696287155151
Add more obviously missing @nullable annotations;missing;Fix typo;typo;Similar;0.5781431198120117
Add more obviously missing @nullable annotations;missing;Remove redundant throws  ;redundant;Similar;0.7646608352661133
Add some missing @nullable annotations to <file_name> ;missing;Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Similar;0.594188928604126
Add some missing @nullable annotations to <file_name> ;missing;Add some missing Nullable annotations;missing;Similar;0.8602589964866638
Add some missing @nullable annotations to <file_name> ;missing;Add some missing Nullable annotations;missing;Similar;0.8602589964866638
Add some missing @nullable annotations to <file_name> ;missing;Use a dummy value to further validation optional delegation;This ensures the value can only come from only one place;Similar;0.661339521408081
Add some missing @nullable annotations to <file_name> ;missing;Expose static factory for <file_name> <enter> Also rework the internals of how an <file_name> gets instantiated and set as a tag on the <iden>;This will make a future change easier to land;Similar;0.6149965524673462
Add some missing @nullable annotations to <file_name> ;missing;Re-work unresolvable type detection in parameters  ;"In order to natively support Kotlins suspend modifier in the future, we need to allow wildcards to be used for the last parameter; As a result, we only validate the shape of a type once an annotation is detected.";Similar;0.718532145023346
Add some missing @nullable annotations to <file_name> ;missing;Update to <iden> <version>;Use get instead of parse for <iden> and <iden> where valid input is always required;Similar;0.5909610986709595
Add some missing @nullable annotations to <file_name> ;missing;Consolidate exception formatters in one place  ;streamline implementation and improve maintenance;Similar;0.5143696665763855
Add some missing @nullable annotations to <file_name> ;missing;Pull out <file_name> base class <enter>;This will allow us to support multiple forms of invocation beyond <iden> calls.;Similar;0.6324905157089233
Add some missing @nullable annotations to <file_name> ;missing;Remove old <iden> nonsense;As of API 26 the android.jar contains the classes checked by <iden> and used by <iden>.Java8. And we dont encourage throwing checked exceptions from the service method but instead routing them through your call adapter.;Similar;0.6470744609832764
Add some missing @nullable annotations to <file_name> ;missing;Use HTTPS links in documentation where possible  ;where possible;Similar;0.5731411576271057
Add some missing @nullable annotations to <file_name> ;missing;Combine <file_name> and <iden> into <method_name> <enter>  ;This is one class that handles all of the annotations and binding for a service method;Similar;0.6776859760284424
Add some missing @nullable annotations to <file_name> ;missing;Rename <method_name> to onSuccess(), and failure() to <iden>();to onSuccess(), and failure(), <iden>;Similar;0.7476072311401367
Add some missing @nullable annotations to <file_name> ;missing;Add JSR 305 nullability annotations;nullability annotations;Similar;0.6705029606819153
Add some missing @nullable annotations to <file_name> ;missing;Update <file_name> to the latest version;the latest version;Similar;0.522666335105896
Add some missing @nullable annotations to <file_name> ;missing;Remove unused interface  ;unused;Similar;0.661798357963562
Add some missing @nullable annotations to <file_name> ;missing;Simplify observable creation and reduce runtime allocations;Simplify, reduce;Similar;0.5925867557525635
Add some missing @nullable annotations to <file_name> ;missing;Refactor <iden> tests to avoid the use of blocking operators  ;avoid the use of blocking operators;Similar;0.591029167175293
Add some missing @nullable annotations to <file_name> ;missing;Remove duplicated test  ;It is the same as in this file;Similar;0.7193067669868469
Add some missing @nullable annotations to <file_name> ;missing;call it a <version>;Actually;Similar;0.506000280380249
Add some missing @nullable annotations to <file_name> ;missing;Add missing import  ;missing;Similar;0.7136057019233704
Add some missing @nullable annotations to <file_name> ;missing;Document maps dont allow null anywhere;null anywhere;Similar;0.5052714347839355
Add some missing @nullable annotations to <file_name> ;missing;Remove the need for generated accessor methods  ;need for generated accessor methods;Similar;0.6054356098175049
Add some missing @nullable annotations to <file_name> ;missing;Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Similar;0.6947060823440552
Add some missing @nullable annotations to <file_name> ;missing;Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Similar;0.5193496942520142
Add some missing @nullable annotations to <file_name> ;missing;Remove incorrect generic parameter  ;incorrect;Similar;0.6619996428489685
Add some missing @nullable annotations to <file_name> ;missing;Switch to a generic to/from  <file_name> , explicit factory.;This allows for specialization based on for what purpose the  <file_name>  is being created.;Similar;0.5991461873054504
Add some missing @nullable annotations to <file_name> ;missing;Naming, API changes, and documentation around mock services.  ;mock services;Similar;0.6083154678344727
Add some missing @nullable annotations to <file_name> ;missing;Introduce factory for <file_name> concept;This is still highly-inefficient in its internal use and there are no tests proving that we now fail earlier in configuring a service method;Similar;0.5853697061538696
Add some missing @nullable annotations to <file_name> ;missing;Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Similar;0.720850944519043
Add some missing @nullable annotations to <file_name> ;missing;Remove unused classes from <otherCommit_link>;unused;Similar;0.7658530473709106
Add some missing @nullable annotations to <file_name> ;missing;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.7028357982635498
Add some missing @nullable annotations to <file_name> ;missing;Fix annotation link;<iden> is gone;Similar;0.6566158533096313
Add some missing @nullable annotations to <file_name> ;missing;Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Similar;0.5292855501174927
Add some missing @nullable annotations to <file_name> ;missing;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.6018686890602112
Add some missing @nullable annotations to <file_name> ;missing;Update <file_name> to latest. Add default constructor.;latest, Add default constructor;Similar;0.6064971685409546
Add some missing @nullable annotations to <file_name> ;missing;Add simple package info to root package  ;simple;Similar;0.5340573787689209
Add some missing @nullable annotations to <file_name> ;missing;Properly name ignored exception in catch block  ;Properly naming;Similar;0.5077059268951416
Add some missing @nullable annotations to <file_name> ;missing;Correct header length checking logic. Improve exception message;Improve;Similar;0.5189639329910278
Add some missing @nullable annotations to <file_name> ;missing;Promote <iden> logging to a class which knows about chunking  ;This is an <iden>-specific implementation detail which is now only performed when needed;Similar;0.5425158739089966
Add some missing @nullable annotations to <file_name> ;missing;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.6587366461753845
Add some missing @nullable annotations to <file_name> ;missing;Add path and query tests for pre-encoded values;-;Similar;0.5896758437156677
Add some missing @nullable annotations to <file_name> ;missing;Newline at end of file  ;Yes plz;Similar;0.5843992829322815
Add some missing @nullable annotations to <file_name> ;missing;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;Similar;0.5493845343589783
Add some missing @nullable annotations to <file_name> ;missing;Fix styling of <iden> download;styling;Similar;0.6702401638031006
Add some missing @nullable annotations to <file_name> ;missing;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";Similar;0.6143802404403687
Add some missing @nullable annotations to <file_name> ;missing;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.5888427495956421
Add some missing @nullable annotations to <file_name> ;missing;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.743369996547699
Add some missing @nullable annotations to <file_name> ;missing;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.6467229723930359
Add some missing @nullable annotations to <file_name> ;missing;Hide more implementation details;more implementation details;Similar;0.5495256185531616
Add some missing @nullable annotations to <file_name> ;missing;Remove unused <file_name> classes;unused;Similar;0.8050763607025146
Add some missing @nullable annotations to <file_name> ;missing;Introduce builder pattern to instantiate <method_name>;profiler are now optional. Convenience methods for specifying a <iden> or an <iden> directly are also provided.;Similar;0.6108814477920532
Add some missing @nullable annotations to <file_name> ;missing;Use no_aop Guice variant  ;no_aop;Similar;0.5952596664428711
Add some missing @nullable annotations to <file_name> ;missing;Adding a human-readable name to the  <file_name>  interface;human-readable;Similar;0.6249129772186279
Add some missing @nullable annotations to <file_name> ;missing;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.6149060726165771
Add some missing @nullable annotations to <file_name> ;missing;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.7933461666107178
Add some missing @nullable annotations to <file_name> ;missing;Fix small wording issues in custom converter docs;small wording issues;Similar;0.6423320174217224
Add some missing @nullable annotations to <file_name> ;missing;Update custom conversion docs per feedback;Clarify that <iden> is just the default converter, Add section on other built-in converters, Add section on implementing your own custom converters;Similar;0.5569052696228027
Add some missing @nullable annotations to <file_name> ;missing;Fix style nits per review;per review;Similar;0.6118350028991699
Add some missing @nullable annotations to <file_name> ;missing;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.7383354902267456
Add some missing @nullable annotations to <file_name> ;missing;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.6879714131355286
Add some missing @nullable annotations to <file_name> ;missing;Move variable to where it is used;where it is used;Similar;0.5168081521987915
Add some missing @nullable annotations to <file_name> ;missing;Fix spelling;spelling;Similar;0.6105372905731201
Add some missing @nullable annotations to <file_name> ;missing;Add fixed query parameter support;support;Similar;0.6412038803100586
Add some missing @nullable annotations to <file_name> ;missing;Add <file_name>, <file_name> support to <file_name>  ;-;Similar;0.6061360836029053
Add some missing @nullable annotations to <file_name> ;missing;Allow <file_name> extensions;improved <file_name>;Similar;0.6494795083999634
Add some missing @nullable annotations to <file_name> ;missing;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.5628884434700012
Add some missing @nullable annotations to <file_name> ;missing;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.5746420621871948
Add some missing @nullable annotations to <file_name> ;missing;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.662138819694519
Add some missing @nullable annotations to <file_name> ;missing;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.6172012090682983
Add some missing @nullable annotations to <file_name> ;missing;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.6911370158195496
Add some missing @nullable annotations to <file_name> ;missing;Expose <iden> via the <file_name> injection-like framework;injection-like framework;Similar;0.6396693587303162
Add some missing @nullable annotations to <file_name> ;missing;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.6632604598999023
Add some missing @nullable annotations to <file_name> ;missing;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.6544142961502075
Add some missing @nullable annotations to <file_name> ;missing;Fix typo;typo;Similar;0.5687381029129028
Add some missing @nullable annotations to <file_name> ;missing;Remove redundant throws  ;redundant;Similar;0.6029050350189209
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Add some missing Nullable annotations;missing;Similar;0.5580910444259644
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Add some missing Nullable annotations;missing;Similar;0.5580910444259644
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Use a dummy value to further validation optional delegation;This ensures the value can only come from only one place;Similar;0.5048643946647644
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Re-work unresolvable type detection in parameters  ;"In order to natively support Kotlins suspend modifier in the future, we need to allow wildcards to be used for the last parameter; As a result, we only validate the shape of a type once an annotation is detected.";Similar;0.6058199405670166
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Remove old <iden> nonsense;As of API 26 the android.jar contains the classes checked by <iden> and used by <iden>.Java8. And we dont encourage throwing checked exceptions from the service method but instead routing them through your call adapter.;Similar;0.5489901304244995
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Rename <method_name> to onSuccess(), and failure() to <iden>();to onSuccess(), and failure(), <iden>;Similar;0.5826719999313354
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Simplify observable creation and reduce runtime allocations;Simplify, reduce;Similar;0.5785680413246155
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Refactor <iden> tests to avoid the use of blocking operators  ;avoid the use of blocking operators;Similar;0.5470080375671387
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Remove duplicated test  ;It is the same as in this file;Similar;0.5856359004974365
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Remove incorrect generic parameter  ;incorrect;Similar;0.602714478969574
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Similar;0.553766667842865
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.5336268544197083
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Fix annotation link;<iden> is gone;Similar;0.510884702205658
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Correct header length checking logic. Improve exception message;Improve;Similar;0.5594480633735657
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.5511846542358398
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;Similar;0.5296630859375
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Fix styling of <iden> download;styling;Similar;0.5508108735084534
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.5017354488372803
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.5720590353012085
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Fix small wording issues in custom converter docs;small wording issues;Similar;0.5491464138031006
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.708707332611084
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Fix spelling;spelling;Similar;0.5294739007949829
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.5841580033302307
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Fix typo;typo;Similar;0.5101175904273987
Fatal errors should crash the dispatcher thread;Fatal errors should be propagated by the async observer instead of attempting to make its way back downstream.;Remove redundant throws  ;redundant;Similar;0.5175179243087769
Add some missing Nullable annotations;missing;Add some missing Nullable annotations;missing;Similar;0.9999998807907104
Add some missing Nullable annotations;missing;Use a dummy value to further validation optional delegation;This ensures the value can only come from only one place;Similar;0.6964049935340881
Add some missing Nullable annotations;missing;Re-work unresolvable type detection in parameters  ;"In order to natively support Kotlins suspend modifier in the future, we need to allow wildcards to be used for the last parameter; As a result, we only validate the shape of a type once an annotation is detected.";Similar;0.769905686378479
Add some missing Nullable annotations;missing;Update to <iden> <version>;Use get instead of parse for <iden> and <iden> where valid input is always required;Similar;0.5579701662063599
Add some missing Nullable annotations;missing;Consolidate exception formatters in one place  ;streamline implementation and improve maintenance;Similar;0.5841559171676636
Add some missing Nullable annotations;missing;Remove old <iden> nonsense;As of API 26 the android.jar contains the classes checked by <iden> and used by <iden>.Java8. And we dont encourage throwing checked exceptions from the service method but instead routing them through your call adapter.;Similar;0.6905465126037598
Add some missing Nullable annotations;missing;Combine <file_name> and <iden> into <method_name> <enter>  ;This is one class that handles all of the annotations and binding for a service method;Similar;0.5342684388160706
Add some missing Nullable annotations;missing;Rename <method_name> to onSuccess(), and failure() to <iden>();to onSuccess(), and failure(), <iden>;Similar;0.6531431674957275
Add some missing Nullable annotations;missing;Add JSR 305 nullability annotations;nullability annotations;Similar;0.6305843591690063
Add some missing Nullable annotations;missing;Remove unused interface  ;unused;Similar;0.7326960563659668
Add some missing Nullable annotations;missing;Simplify observable creation and reduce runtime allocations;Simplify, reduce;Similar;0.6712504625320435
Add some missing Nullable annotations;missing;Refactor <iden> tests to avoid the use of blocking operators  ;avoid the use of blocking operators;Similar;0.5879991054534912
Add some missing Nullable annotations;missing;Remove duplicated test  ;It is the same as in this file;Similar;0.7582987546920776
Add some missing Nullable annotations;missing;call it a <version>;Actually;Similar;0.5283137559890747
Add some missing Nullable annotations;missing;Add missing import  ;missing;Similar;0.8047688007354736
Add some missing Nullable annotations;missing;Document maps dont allow null anywhere;null anywhere;Similar;0.5350335836410522
Add some missing Nullable annotations;missing;Remove the need for generated accessor methods  ;need for generated accessor methods;Similar;0.675132691860199
Add some missing Nullable annotations;missing;Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Similar;0.513404905796051
Add some missing Nullable annotations;missing;Add example of using <iden> <file_name> as a <iden> <method_name>  ;This also adds the <file_name> instance as a param to the string <file_name> to allow it to delegate to others directly. This brings it into parity with the method signatures of the other <file_name> methods anyway.;Similar;0.5275462865829468
Add some missing Nullable annotations;missing;Use new <iden>s non-throwing close and a simpler body copy;non-throwing close and a simpler body			      ;Similar;0.5401946306228638
Add some missing Nullable annotations;missing;Remove incorrect generic parameter  ;incorrect;Similar;0.7430534958839417
Add some missing Nullable annotations;missing;Naming, API changes, and documentation around mock services.  ;mock services;Similar;0.5683512091636658
Add some missing Nullable annotations;missing;Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Similar;0.5382871031761169
Add some missing Nullable annotations;missing;Remove unused classes from <otherCommit_link>;unused;Similar;0.730644702911377
Add some missing Nullable annotations;missing;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.678875207901001
Add some missing Nullable annotations;missing;Fix annotation link;<iden> is gone;Similar;0.6462060213088989
Add some missing Nullable annotations;missing;Add simple package info to root package  ;simple;Similar;0.5329259037971497
Add some missing Nullable annotations;missing;Properly name ignored exception in catch block  ;Properly naming;Similar;0.5418546199798584
Add some missing Nullable annotations;missing;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.5750781297683716
Add some missing Nullable annotations;missing;Add path and query tests for pre-encoded values;-;Similar;0.5606632232666016
