Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Add a test for corner-case behavior;Im looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine.;Similar;0.5034803152084351
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Add some pings to force happens-before in <iden> tests;Previously we were relying on accidents to get our tests to pass;Similar;0.6893677711486816
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Track <file_name> ownership  ;<file_name> ownership is somewhat racy: when an HttpURLConnection reads the last byte of a connection, its ownership is released and given to the <method_name>;Similar;0.5190299153327942
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";Similar;0.6282421946525574
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;Similar;0.6322733163833618
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;Similar;0.6290010213851929
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Fix checkstyle issues in new <iden> code;checkstyle issues;Similar;0.6555975079536438
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;Similar;0.7009338736534119
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;Similar;0.5928037762641907
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;Similar;0.6391905546188354
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;Similar;0.5470902919769287
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;Similar;0.6894975304603577
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Add error-prone compiler and fix its found issues;error-prone, its found issues;Similar;0.6034125685691833
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Remove old <iden> protocol method;old;Similar;0.5156576633453369
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Expose <iden> directly on <method_name>  ;direct;Similar;0.6151496767997742
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;Similar;0.5985355377197266
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Add convenience overload for <iden>-backed <method_name>;convenience;Similar;0.6679224371910095
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Update website to the latest design  ;latest design;Similar;0.5319604873657227
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Transfer to/from <iden> directly from <iden>  ;<pr_link>;Similar;0.5366644263267517
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;add @override for subclass override method;subclass override method;Similar;0.6722919344902039
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;Similar;0.6276570558547974
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;Similar;0.5426502823829651
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;This change logs the exception but prevent it from propagating out of the top of the call stack.;This decreases overall flakiness.;Similar;0.571914792060852
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;Similar;0.6772498488426208
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;Similar;0.6882229447364807
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Return <file_name> to previous (e.g. KitKat) behavior;this change required to handle this <iden> scenario;Similar;0.6582896709442139
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Document <file_name> throwing modes;To include the <pr_link> information;Similar;0.5744533538818359
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;Similar;0.6588531136512756
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";Similar;0.6729317903518677
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;Similar;0.6814091205596924
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;Similar;0.5282579064369202
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Fix a race in <method_name> ( <pr_link> );We were assuming on a client failure the server wouldnt have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness.;Similar;0.7076510190963745
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;Similar;0.6565884947776794
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Enable GitHub Security Scanning;To configure GitHub workflow for code security scanning;Similar;0.5812461376190186
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Fix bug where request body isnt sent when it should  ;request body isnt sent when it should;Similar;0.5755072832107544
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Add support for following <iden> 307 temporary redirects  ;Fixes Android bug 41739;Similar;0.6442426443099976
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Add wildcard hostnames support in <file_name>;support;Similar;0.6636385917663574
Centralise logging behind JUL (<pr_link>) <enter> Use JUL, but wire up to the <method_name> <enter> Use `adb shell setprop log.tag.okhttp.Http2 <iden>` to enable logging for known levels;to enable logging for known levels;Fix correctness of WebSocketReader reserved flags test;reserved flags;Similar;0.670789361000061
init speedup  ;file_name, pr_link;API for handling an unexpected SSE response;unexpected;Similar;0.6493561267852783
init speedup  ;file_name, pr_link;Fix travis build;Fix;Similar;0.564200758934021
init speedup  ;file_name, pr_link;Use IOException instead of <iden>;more specific in <file_name> API;Similar;0.5661044716835022
init speedup  ;file_name, pr_link;Make  <file_name>  more capable.;more capable;Similar;0.665090024471283
init speedup  ;file_name, pr_link;document support for SNI;support for SNI;Similar;0.6393634676933289
init speedup  ;file_name, pr_link;Use  <file_name> s built-in <iden> style  <enter>  ;The boilerplate to set this up is unfortunate;Similar;0.5994717478752136
init speedup  ;file_name, pr_link;Use <iden> in <file_name>  ;The utility here is negligible. Were sharing threads between HTTP, HTTP/2 and web sockets now.;Similar;0.5776880383491516
init speedup  ;file_name, pr_link;Adopt idiomatic <iden> in <file_name>;idiomatic;Similar;0.6008162498474121
init speedup  ;file_name, pr_link;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;Similar;0.525754451751709
init speedup  ;file_name, pr_link;Include prerequisites in the releasing guide.;to provide necessary information for users;Similar;0.5988333225250244
init speedup  ;file_name, pr_link;Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Similar;0.5904800295829773
init speedup  ;file_name, pr_link;Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Similar;0.6580528020858765
init speedup  ;file_name, pr_link;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Similar;0.663126528263092
init speedup  ;file_name, pr_link;Rename <method_name> to <iden()>;I prefer signed;Similar;0.6052367687225342
init speedup  ;file_name, pr_link;Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;Similar;0.505678653717041
init speedup  ;file_name, pr_link;Update readme and changelog for <version>;<version>;Similar;0.551908016204834
init speedup  ;file_name, pr_link;Add <method_name>;Might be useful to expose this bookkeeping to app developers;Similar;0.6658049821853638
init speedup  ;file_name, pr_link;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;Similar;0.5446299910545349
init speedup  ;file_name, pr_link;Add a test for corner-case behavior;Im looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine.;Similar;0.6318978071212769
init speedup  ;file_name, pr_link;Add some pings to force happens-before in <iden> tests;Previously we were relying on accidents to get our tests to pass;Similar;0.5290234684944153
init speedup  ;file_name, pr_link;Track <file_name> ownership  ;<file_name> ownership is somewhat racy: when an HttpURLConnection reads the last byte of a connection, its ownership is released and given to the <method_name>;Similar;0.5823335647583008
init speedup  ;file_name, pr_link;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";Similar;0.6831881999969482
init speedup  ;file_name, pr_link;Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;Similar;0.6046570539474487
init speedup  ;file_name, pr_link;Dont attempt <iden> modes we know will fail.;we know will fail;Similar;0.5105260610580444
init speedup  ;file_name, pr_link;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;Similar;0.5483778119087219
init speedup  ;file_name, pr_link;Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;Similar;0.6337765455245972
init speedup  ;file_name, pr_link;Be more careful around IOExceptions;my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams);Similar;0.6092120409011841
init speedup  ;file_name, pr_link;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;Similar;0.559572696685791
init speedup  ;file_name, pr_link;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;Similar;0.5944164991378784
init speedup  ;file_name, pr_link;Expose <iden> directly on <method_name>  ;direct;Similar;0.6117107272148132
init speedup  ;file_name, pr_link;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;Similar;0.54399174451828
init speedup  ;file_name, pr_link;Add convenience overload for <iden>-backed <method_name>;convenience;Similar;0.6405342817306519
init speedup  ;file_name, pr_link;Use consistent camel casing of <iden>;consistent camel casing;Similar;0.5053015947341919
init speedup  ;file_name, pr_link;Transfer to/from <iden> directly from <iden>  ;<pr_link>;Similar;0.7012939453125
init speedup  ;file_name, pr_link;add @override for subclass override method;subclass override method;Similar;0.58479243516922
init speedup  ;file_name, pr_link;Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;Similar;0.5555082559585571
init speedup  ;file_name, pr_link;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;Similar;0.6370534896850586
init speedup  ;file_name, pr_link;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;Similar;0.6505931615829468
init speedup  ;file_name, pr_link;Return <file_name> to previous (e.g. KitKat) behavior;this change required to handle this <iden> scenario;Similar;0.5486307144165039
init speedup  ;file_name, pr_link;Document <file_name> throwing modes;To include the <pr_link> information;Similar;0.5339345335960388
init speedup  ;file_name, pr_link;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;Similar;0.5904800295829773
init speedup  ;file_name, pr_link;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";Similar;0.599890947341919
init speedup  ;file_name, pr_link;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;Similar;0.500741183757782
init speedup  ;file_name, pr_link;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;Similar;0.6302552819252014
init speedup  ;file_name, pr_link;Improve some Markdown;improve;Similar;0.6280133724212646
init speedup  ;file_name, pr_link;Refactor <file_name> by using <iden>;We can use <iden> instead of overriding <iden> abstract class;Similar;0.5671834945678711
init speedup  ;file_name, pr_link;load through bootstrap;-;Similar;0.619686484336853
init speedup  ;file_name, pr_link;Add support for following <iden> 307 temporary redirects  ;Fixes Android bug 41739;Similar;0.6360974311828613
API for handling an unexpected SSE response;unexpected;Wrap <iden> addresses with [] and return / path URIs for proxy CONNECT;Fix MockWebserver for <iden> addresses;Similar;0.5554876327514648
API for handling an unexpected SSE response;unexpected;Fix travis build;Fix;Similar;0.5166722536087036
API for handling an unexpected SSE response;unexpected;Use IOException instead of <iden>;more specific in <file_name> API;Similar;0.5620205998420715
API for handling an unexpected SSE response;unexpected;Make  <file_name>  more capable.;more capable;Similar;0.6455378532409668
API for handling an unexpected SSE response;unexpected;document support for SNI;support for SNI;Similar;0.6302436590194702
API for handling an unexpected SSE response;unexpected;Add HTTP/2 and <iden><version> columns to our security providers doc ;to enhance our security documentation;Similar;0.5653555989265442
API for handling an unexpected SSE response;unexpected;Use  <file_name> s built-in <iden> style  <enter>  ;The boilerplate to set this up is unfortunate;Similar;0.5979549884796143
API for handling an unexpected SSE response;unexpected;Use our test rule instead of the Maven Surefire listener  ;to Close the issue indicated by the link;Similar;0.5125429034233093
API for handling an unexpected SSE response;unexpected;Use <iden> in <file_name>  ;The utility here is negligible. Were sharing threads between HTTP, HTTP/2 and web sockets now.;Similar;0.5641871094703674
API for handling an unexpected SSE response;unexpected;Adopt idiomatic <iden> in <file_name>;idiomatic;Similar;0.5966742634773254
API for handling an unexpected SSE response;unexpected;Make <file_name> accessors final  ;If we want these to be vals to Kotlin, they cant be open. I think the motivation to make these non-final was pretty weak, and I dont mind breaking <iden> compatibility here.;Similar;0.5262246131896973
API for handling an unexpected SSE response;unexpected;Fix a regression in combining cache headers;This was introduced with our migration to Kotlin. Iterating over the indices of the header names doesnt work because header names are not distinct.;Similar;0.6200197339057922
API for handling an unexpected SSE response;unexpected;Include prerequisites in the releasing guide.;to provide necessary information for users;Similar;0.6669569611549377
API for handling an unexpected SSE response;unexpected;Convert <file_name> to Kotlin;"to Kotlin

Decision: Rename <file_name> to .kt";Similar;0.5542182922363281
API for handling an unexpected SSE response;unexpected;Introduce <method_name> ;This is the payoff that preceding changes have been working towards.;Similar;0.6528706550598145
API for handling an unexpected SSE response;unexpected;Introduce <method_name> responseFailed events;These replace <iden>() / <iden>() in some failure scenarios. They may also be issued in cases where no event was published previously.;Similar;0.7847723960876465
API for handling an unexpected SSE response;unexpected;Fix some maven problems that are blocking the <version> release;blocking the <version> release;Similar;0.6039958000183105
API for handling an unexpected SSE response;unexpected;Rename <method_name> to <iden()>;I prefer signed;Similar;0.5722150802612305
API for handling an unexpected SSE response;unexpected;Fixup <file_name> so that its worthy of production use.;This changes the default from the insecure 1024-bit <iden> to a secure 256-bit <iden> key. It adds a new option to use <iden> keys for interoperating with older clients.;Similar;0.6103491187095642
API for handling an unexpected SSE response;unexpected;Support client authentication in <file_name>;client authentication;Similar;0.5845816135406494
API for handling an unexpected SSE response;unexpected;Fix Javadoc builds with the jsr305 dependency  ;Because multiple modules share a package we need to share the dependency on everything in package-info.java;Similar;0.5266215205192566
API for handling an unexpected SSE response;unexpected;Inject a leading . for better matching under <file_name> <enter> Closes : <issue_link>;for better matching;Similar;0.5795974731445312
API for handling an unexpected SSE response;unexpected;Update readme and changelog for <version>;<version>;Similar;0.627971887588501
API for handling an unexpected SSE response;unexpected;New <file_name> class to normalize certificate chains  ;The goal of this is to get the root <iden> certificate into the certificate chain, so that it can be considered by the certificate pinner;Similar;0.546204686164856
API for handling an unexpected SSE response;unexpected;Fix some get prefixes on <file_name> and <method_name>;"-
None";Similar;0.596489667892456
API for handling an unexpected SSE response;unexpected;Write some new connection pool tests;These use the <iden> APIs. Theyre high-level so they wont break with the implementation rewrite.;Similar;0.5497257709503174
API for handling an unexpected SSE response;unexpected;Add <method_name>;Might be useful to expose this bookkeeping to app developers;Similar;0.624477744102478
API for handling an unexpected SSE response;unexpected;Fix flakiness in <method_name>  ;Theres a race where the HTTP engine has been created, but not yet connected and the cancel isnt as immediate as it could be. Fix the test by making sure theres a response to be retrieved. With the upcoming connection pool changes we might make the implementation more robust.;Similar;0.6305099129676819
API for handling an unexpected SSE response;unexpected;Fix <iden> post retransmit in the new API  ;We dont buffer response bodies in the new API. But we should retransmit POST bodies when a request fails.;Similar;0.607141375541687
API for handling an unexpected SSE response;unexpected;Add a test for corner-case behavior;Im looking to make HttpURLConnectionImpl delegate to Job, and that means writing tests for all the weird things it does above HttpEngine.;Similar;0.7085646390914917
API for handling an unexpected SSE response;unexpected;Add some pings to force happens-before in <iden> tests;Previously we were relying on accidents to get our tests to pass;Similar;0.6484957933425903
API for handling an unexpected SSE response;unexpected;Track <file_name> ownership  ;<file_name> ownership is somewhat racy: when an HttpURLConnection reads the last byte of a connection, its ownership is released and given to the <method_name>;Similar;0.5449708700180054
API for handling an unexpected SSE response;unexpected;Move  <file_name>  pooling logic  ;"previously we had this ugly, awkward release() method that attempted to manage  <file_name>  pooling, discarding streams for caching, and closing broken streams; move  <file_name>  reuse to  <file_name>, with policy informed by  <method_name>  specifying what to do when the  <file_name>  becomes idle: pool, close or hold, so the  <file_name>  does what its told.";Similar;0.6467452645301819
API for handling an unexpected SSE response;unexpected;Implement moving bytes between OkBuffers  ;This is more complicated than Id anticipated;Similar;0.6580315828323364
API for handling an unexpected SSE response;unexpected;"Define async APIs and switch <file_name> to use <iden> directly. I think this is the best route going forward; and eventually we could invert this relationship to have <iden> depending on <file_name> directly rather than vice versa.";Using <iden> directly introduces some duplicated code with <iden>. It also breaks the <file_name> cache.;Similar;0.5094642639160156
API for handling an unexpected SSE response;unexpected;Fix checkstyle issues in new <iden> code;checkstyle issues;Similar;0.6179375648498535
API for handling an unexpected SSE response;unexpected;Introduce a <file_name> interface between engine and connection.;This breaks the direct dependency from <file_name> to <method_name>;Similar;0.6246785521507263
API for handling an unexpected SSE response;unexpected;Update to the latest <method_name>;Includes everything thru 8842981cbcfe20eb4721c0a2c867fa9a18233062;Similar;0.6547699570655823
API for handling an unexpected SSE response;unexpected;Be more careful around IOExceptions;my goal is to make it easier to differentiate between protocol-level problems (bogus frames) from transport-level problems (closed sockets and EOF streams);Similar;0.6140989065170288
API for handling an unexpected SSE response;unexpected;Restore tests for response caching;One of the test cases bitrotted to failure as a consequence of the <iden> route selector change. I stopped assigning the socket, which it needed to cache the <iden> metadata. This is fixed.;Similar;0.6743765473365784
API for handling an unexpected SSE response;unexpected;Move out of the <file_name> package;To promote the code into AOSP, well keep this package as-is and do the jarjar in <iden> instead;Similar;0.5356761813163757
API for handling an unexpected SSE response;unexpected;Make the `<method_name>` return full working connections;Previously the returned connections required the caller to do extra work: setting up tunnels and performing an `<iden>` handshake. With this change, we make a complete working connection in `<method_name>`. This will make it easier to fix fallback when a single domain has multiple `<iden>` addresses that are not reachable. Also, this will make it easier to do SPDY through `<iden>` proxies.;Similar;0.5812228918075562
API for handling an unexpected SSE response;unexpected;Fix <iden> which was being computed incorrectly;<enter> We were only returning true once we were already in a tunnel. This was bogus. In theory a <iden> tunnel sending extra data could be corrupted due to this bug.;Similar;0.5693437457084656
API for handling an unexpected SSE response;unexpected;Add error-prone compiler and fix its found issues;error-prone, its found issues;Similar;0.6078375577926636
API for handling an unexpected SSE response;unexpected;Expose <iden> directly on <method_name>  ;direct;Similar;0.6209675073623657
API for handling an unexpected SSE response;unexpected;Use HTML entity for ampersand;to represent the ampersand symbol in HTML;Similar;0.6033860445022583
API for handling an unexpected SSE response;unexpected;Add convenience overload for <iden>-backed <method_name>;convenience;Similar;0.6624777317047119
API for handling an unexpected SSE response;unexpected;Update website to the latest design  ;latest design;Similar;0.5369070172309875
API for handling an unexpected SSE response;unexpected;Transfer to/from <iden> directly from <iden>  ;<pr_link>;Similar;0.6942552924156189
API for handling an unexpected SSE response;unexpected;add @override for subclass override method;subclass override method;Similar;0.6358354687690735
API for handling an unexpected SSE response;unexpected;Fix flaky testRfc2109Response();The time delta in the cookie max-age is rounded down, so is at most 59 seconds. Possibly a GC or some other hiccup can occasionally make it lower, so allow some room for error.;Similar;0.6240432858467102
API for handling an unexpected SSE response;unexpected;Partially revert connection timeout behavior  ;The modification of the timeout behavior during connection caused problems;Similar;0.6612598299980164
API for handling an unexpected SSE response;unexpected;The changes to <iden>s  <file_name> have been ported  ;Upstream commit of <iden> / <iden> fix, This does not include the introduction of PlatformTest, which will be difficult to write so it works everywhere;Similar;0.585008442401886
API for handling an unexpected SSE response;unexpected;Move <iden> retries / fallback into <method_name>;The decision is explained by the improvements in handling connection attempts and IOExceptions, making retries smarter in different scenarios.;Similar;0.6695829629898071
API for handling an unexpected SSE response;unexpected;Return <file_name> to previous (e.g. KitKat) behavior;this change required to handle this <iden> scenario;Similar;0.6215258240699768
API for handling an unexpected SSE response;unexpected;Document <file_name> throwing modes;To include the <pr_link> information;Similar;0.589610755443573
API for handling an unexpected SSE response;unexpected;Convert <file_name> to Kotlin;<pr_link>, <iden>, <file_name>;Similar;0.5542182922363281
API for handling an unexpected SSE response;unexpected;Convert <file_name>, <file_name> to Kotlin  ;"to Kotlin

Decision: Rename <file_name> <version> to .kt (and others)  ";Similar;0.5603830814361572
API for handling an unexpected SSE response;unexpected;Fix source compatibility for some <iden> callsites;supporting existing source patterns is more important;Similar;0.6547021865844727
API for handling an unexpected SSE response;unexpected;Just pass the <iden> and <iden> objects in directly;Dont summarize the request and response;Similar;0.6318372488021851
API for handling an unexpected SSE response;unexpected;Fix a race in <method_name> ( <pr_link> );We were assuming on a client failure the server wouldnt have any further events. But it will get a failure if we give it a moment. This was causing some test flakiness.;Similar;0.5202776193618774
API for handling an unexpected SSE response;unexpected;Improve some Markdown;improve;Similar;0.6479599475860596
