;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha;similarity_rationales;contradiction_rationales
75;this patch stops sending the initial lid state to the userspace;to avoid sending the wrong lid state to the userspace to trigger such kind of wrong suspending;https://github.com/torvalds/linux/commit/c2dd420034f24f356b86f90222ef19148b82a5c1;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8025480508804321;0.2642246782779693;
76;Add ACPI Button event via netlink routine;-;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Similar;0.9549936056137084;0.3277333676815033;
77;Add ACPI Button event via netlink routine;-;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;convert that back to ACPI_BUTTON_NOTIFY_STATUS;to preserve user-space backward compatibility;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.8217678070068359;0.506582498550415;
78;removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;remove the GPE enabling code from the button driver;to avoid the problem;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Similar;0.8432878851890564;0.5382874608039856;
79;removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8755013942718506;0.5973829030990601;
80;removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8383603096008301;0.8963146209716797;
81;This caused ACPI shutdown regression on gentoo;VirtualBox;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Similar;0.8376805186271667;0.2099353522062301;
82;This caused ACPI shutdown regression on gentoo;VirtualBox;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8037893176078796;0.4185035526752472;
83;add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;https://github.com/torvalds/linux/commit/0bf6368ee8f25826d0645c0f7a4f17c8845356a4;convert that back to ACPI_BUTTON_NOTIFY_STATUS;to preserve user-space backward compatibility;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.8535811901092529;0.3439033031463623;
84;fix button driver compile error when CONFIG_PM_SLEEP is undefined;CONFIG_PM_SLEEP is undefined;https://github.com/torvalds/linux/commit/2de9fd17c0359fea0c2ab5ae393c40d6d299bcaf;Fix unused function warnings for CONFIG_PM_SLEEP;unused function warnings;https://github.com/torvalds/linux/commit/9069240480e24a2d6ce23404c9ad6cabf59b7258;Similar;0.8434484601020813;0.6168668270111084;
85;remove the GPE enabling code from the button driver;to avoid the problem;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8864560723304749;0.7377198934555054;
86;remove the GPE enabling code from the button driver;to avoid the problem;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.828407883644104;0.6087701320648193;
87;remove the GPE enabling code from the button driver;to avoid the problem;https://github.com/torvalds/linux/commit/8eaa29f92a66c92ade1ad663d14d975d776ef492;Remove unneeded acpi_handle from driver;unneeded;https://github.com/torvalds/linux/commit/6c689537726ec665246d2f60c48475be2efac2d0;Similar;0.8245996236801147;0.6926985383033752;
88;Remove useless type argument of driver .remove() operation;useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Similar;0.8664847612380981;0.6707824468612671;
89;Remove useless type argument of driver .remove() operation;useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.831093966960907;0.8847368955612183;
90;Remove useless type argument of driver .remove() operation;useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Remove unneeded acpi_handle from driver;unneeded;https://github.com/torvalds/linux/commit/6c689537726ec665246d2f60c48475be2efac2d0;Similar;0.8486064672470093;0.8635250329971313;
91;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8187741041183472;0.5940310955047607;
92;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8367040157318115;0.5940310955047607;
93;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8253688812255859;0.5906888246536255;
94;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;https://github.com/torvalds/linux/commit/51fac8388a0325a43f0ae67453ece2c373e2ec28;Remove unneeded acpi_handle from driver;unneeded;https://github.com/torvalds/linux/commit/6c689537726ec665246d2f60c48475be2efac2d0;Similar;0.8084568977355957;0.5806170701980591;
95;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Similar;0.8344510197639465;1.0;
96;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;https://github.com/torvalds/linux/commit/9630bdd9b15d2f489c646d8bc04b60e53eb5ec78;Similar;0.8138864040374756;0.6013535261154175;
97;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8084392547607422;0.635229229927063;
98;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;get rid of input BIT* duplicate defines;duplicate;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;Similar;0.8417754173278809;0.7639277577400208;
99;remove unused procfs I/F;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8276091814041138;0.600906491279602;
100;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8324025869369507;0.635229229927063;
101;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;We no longer need a pointer from struct acpi_button back to the struct acpi_device;no longer need;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Similar;0.8082320690155029;0.8947106003761292;
102;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8377443552017212;0.600906491279602;
103;Remove unused ACPI button procfs interface;unused;https://github.com/torvalds/linux/commit/912b7427fc13467bac042cc72f2eccbdbc39d773;Remove unneeded acpi_handle from driver;unneeded;https://github.com/torvalds/linux/commit/6c689537726ec665246d2f60c48475be2efac2d0;Similar;0.811384916305542;0.9054083824157716;
104;Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;https://github.com/torvalds/linux/commit/f517709d65beed95f52f021b43e3035b52ef791a;Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;https://github.com/torvalds/linux/commit/9630bdd9b15d2f489c646d8bc04b60e53eb5ec78;Similar;0.80560302734375;0.4359501004219055;
105;we could install either a fixed event handler or a notify handler, but the Linux/ACPI code now handles that for us;We previously needed that so we dont need to worry about it;https://github.com/torvalds/linux/commit/d68b597c883cf863c7216564cae08a4730d56cc1;The presence of .notify() causes Linux/ACPI to manage event handlers and notify handlers on our behalf  ;so we dont have to install and remove them ourselves;https://github.com/torvalds/linux/commit/373cfc360ec773be2f7615e59a19f3313255db7c;Similar;0.8582358360290527;0.7794554233551025;
106;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;get rid of input BIT* duplicate defines;duplicate;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;Similar;0.8325756192207336;0.7838795185089111;
107;Remove button->device pointer;button;https://github.com/torvalds/linux/commit/106c19e7b978e1b84ea5cabbd470a0ddced577c8;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8023934364318848;0.5751427412033081;
108;get rid of input BIT* duplicate defines;duplicate;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;https://github.com/torvalds/linux/commit/14e04fb34ffa82ee61ae69f98d8fca12d2e8e31c;Similar;0.8035550713539124;0.5313756465911865;
109;get rid of input BIT* duplicate defines;duplicate;https://github.com/torvalds/linux/commit/7b19ada2ed3c1eccb9fe94d74b05e1428224663d;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);https://github.com/torvalds/linux/commit/6468463abd7051fcc29f3ee7c931f9bbbb26f5a4;Similar;0.8240187764167786;0.587765097618103;
