Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;CONFIG_SLUB_DEBUG or CONFIG_SLOB, and blocks stop being aligned  ;blocks stop being aligned;Similar;0.5452951192855835
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;it might look like a memory leak  ;As they also dont appear in /proc/slabinfo;Similar;0.5093724727630615
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;remove an unnecessary check for __GFP_ZERO;unnecessary;Similar;0.5946071147918701
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Remove the unnecessary NULL pointer check;unnecessary;Similar;0.5591416358947754
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;For non */uapi/* files;that summary was;Similar;0.6068297624588013
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;reducing the irq states;allows reducing the irq states and will reduce the amount of __bfs() lookups we do;Similar;0.5078092217445374
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Similar;0.5659686923027039
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;Similar;0.5889368057250977
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;Similar;0.5369116067886353
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;move it out of the slab_mutex  ;which we have to hold for iterating over the slab cache list;Similar;0.5465212464332581
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;We always end up returning some objects at the cost of another cmpxchg  ;Else;Similar;0.6191884279251099
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;Similar;0.5735229253768921
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;SLUB may store empty slabs in per cpu/node partial lists instead of freeing them immediately;To speed up further allocations;Similar;0.5678051710128784
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;slab freezing exists;to avoid moving slabs from/to a partial list on free/alloc;Similar;0.5073032379150391
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Thanks to list_lru reparenting, we no longer keep entries for offline cgroups in per-memcg arrays;We do not have to bother if a per-memcg cache will be shrunk a bit later than it could be;Similar;0.5635918378829956
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Track caller if tracing or slab debugging is enabled;Tracing or slab debugging is enabled;Similar;0.5138710737228394
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;That code can use them interchangeably;Gets horribly confusing like with this nugget from slab.c;Similar;0.5307660698890686
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Call the ctor() method only if allocation succeeded;The solution is to only call the ctor() method if allocation succeeded;Similar;0.5733392238616943
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;If we start chaining caches, this information will always be more trustworthy than whatever is passed into the function.;this information will always be more trustworthy;Similar;0.5046770572662354
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;The definition of ARCH_SLAB_MINALIGN is architecture dependent and can be either of type size_t or int;architecture dependent;Similar;0.5299603939056396
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;ksize() can simply return PAGE_SIZE << compound_order(page);There is no need to store the allocated size;Similar;0.5159693956375122
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;can be done in __kmem_cache_shutdown;What is done there;Similar;0.6270220279693604
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;This affects RCU handling;somewhat;Similar;0.5253701210021973
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;No need to zero mapping since it is no longer in use;it is no longer in use;Similar;0.572080135345459
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;The bit should be passed to trace_kmalloc_node()  ;as well;Similar;0.5166486501693726
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;we dont care about the RCU head state before passing it to call_rcu();anyway;Similar;0.5350774526596069
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Similar;0.5620202422142029
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;use tracepoints;kmemtrace;Similar;0.5034644603729248
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;fix lockup in slob_free()  ;lockup;Similar;0.5848628282546997
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;enable and use this tracer;To enable and use this tracer;Similar;0.5025440454483032
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;fix bogus ksize calculation fix  ;SLOB;Similar;0.5275682210922241
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;fixes the previous fix  ;completely wrong on closer inspection;Similar;0.5387231707572937
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;fix bogus ksize calculation;bogus;Similar;0.5390391945838928
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;removes the obsolete and no longer used exports of ksize  ;obsolete and no longer used;Similar;0.5466447472572327
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Pass only pointer to the object  ;"Nobody uses this ""feature"", nor does anybody use passed kmem cache in a non-trivial way";Similar;0.5792439579963684
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Fix to return wrong pointer;Fix;Similar;0.5283880829811096
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;This reduces total SLOB overhead;from > 50% to ~6% on a simple boot test;Similar;0.5174360275268555
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;remove useless ctor parameter and reorder parameters;useless;Similar;0.5183190107345581
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Handle that separately in krealloc();separately;Similar;0.5467542409896851
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;add the necessary logic to all slab allocators to support __GFP_ZERO;support __GFP_ZERO;Similar;0.5746797919273376
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;Similar;0.535557746887207
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Use __alignof__ (unsigned long) for the default alignment  ;This allows relaxed alignment architectures to take better advantage of SLOBs small minimum alignment;Similar;0.5419158935546875
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;rework freelist handling;slob;Similar;0.5505776405334473
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Similar;0.544741153717041
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;"
Use a destructor will BUG()
";"
Any attempt to";Similar;0.5194872617721558
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;fix page order calculation on not 4KB page;-;Similar;0.5417226552963257
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Similar;0.5158066153526306
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Remove obsolete SLAB_MUST_HWCACHE_ALIGN;obsolete;Similar;0.5281410813331604
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;added a simple non-optimized version for mm/slob.c for compatibility;compatibility;Similar;0.5278288125991821
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Similar;0.6579123735427856
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;[PATCH] mm/slob.c: for_each_possible_cpu(), not NR_CPUS  ;correction in function call;Similar;0.5818238854408264
This happens even if MTE is not supported in hardware or disabled via kasan=off;which creates an unnecessary memory overhead in those cases;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Similar;0.595384955406189
waiting for quiescence after a full Android boot;with a kernel built with CONFIG_KASAN_HW_TAGS;have some use eventually for annotations in drivers/gpu;I might;Similar;0.5521044135093689
waiting for quiescence after a full Android boot;with a kernel built with CONFIG_KASAN_HW_TAGS;verify that this change is safe to do by examining the object file produced from slob.c before and after this patch is applied;safe to do;Similar;0.5121221542358398
waiting for quiescence after a full Android boot;with a kernel built with CONFIG_KASAN_HW_TAGS;allow future extension of the bulk alloc API;is done to;Similar;0.5114171504974365
waiting for quiescence after a full Android boot;with a kernel built with CONFIG_KASAN_HW_TAGS;"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Similar;0.5117610692977905
waiting for quiescence after a full Android boot;with a kernel built with CONFIG_KASAN_HW_TAGS;Fix early boot kernel crash;Slob;Similar;0.5401062965393066
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Similar;0.6730292439460754
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;Similar;0.6670966148376465
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;kmem_cache_free;We can use it to understand what the RCU core is going to free;Similar;0.543519914150238
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;the allocation return address can be printed only for slab and slub  ;only when the necessary debug has been enabled;Similar;0.6016905307769775
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;The size of slab memory shouldnt exceed 4Gb on 32-bit machines;it will fit into atomic_long_t we use for vmstats;Similar;0.5313878655433655
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;"SLAB doesnt actually use page allocator directly
";no change there;Similar;0.5605624318122864
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;remove an unnecessary check for __GFP_ZERO;unnecessary;Similar;0.546343207359314
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;Similar;0.5822378396987915
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;All documentation files were explicitly excluded;explicitly excluded;Similar;0.7091902494430542
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;For non */uapi/* files;that summary was;Similar;0.5451377630233765
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;Similar;0.5911054611206055
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;These optimizations may avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;avoid taking locks repeatedly and bypass metadata creation if all objects in slab pages can be used to provide the objects required;Similar;0.5058639645576477
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;SLUB may store empty slabs in per cpu/node partial lists instead of freeing them immediately;To speed up further allocations;Similar;0.530228316783905
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;Thanks to list_lru reparenting, we no longer keep entries for offline cgroups in per-memcg arrays;We do not have to bother if a per-memcg cache will be shrunk a bit later than it could be;Similar;0.6823097467422485
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;turn on/off CONFIG_DEBUG_SLAB without full kernel build and remove some complicated #if defintion;After this change, simplify the process and reduce complexity;Similar;0.5495332479476929
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Similar;0.5755821466445923
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;No need to zero mapping since it is no longer in use;it is no longer in use;Similar;0.7186411619186401
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;we dont care about the RCU head state before passing it to call_rcu();anyway;Similar;0.6502604484558105
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Similar;0.5120387077331543
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;removes the obsolete and no longer used exports of ksize  ;obsolete and no longer used;Similar;0.5786314606666565
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;"slob: fix bug - when slob allocates ""struct kmem_cache"", it does not force alignment";it does not force alignment;Similar;0.5969372987747192
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;remove useless ctor parameter and reorder parameters;useless;Similar;0.6323625445365906
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;Cleanup zeroing allocations;Slab allocators;Similar;0.5048514604568481
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;Similar;0.5321660041809082
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Similar;0.7444263100624084
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;fix page order calculation on not 4KB page;-;Similar;0.5500737428665161
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Similar;0.6372003555297852
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;Slob does not need any special definitions;since we introduce a fallback case;Similar;0.7386322021484375
list_lru does not need the capability of tracking every memcg on every superblock;For these systems with huge container counts;[PATCH] mm/slob.c: for_each_possible_cpu(), not NR_CPUS  ;correction in function call;Similar;0.6157820224761963
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Remove unnecessary page_mapcount_reset() function call;unnecessary;Similar;0.5854617953300476
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;use struct folio instead of struct page;Where non-slab page can appear;Similar;0.5570328235626221
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;Similar;0.5876985192298889
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Add mem_dump_obj() to print source of memory block;to print source of memory block;Similar;0.7769036889076233
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;Similar;0.6455036401748657
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;Similar;0.5445916652679443
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;Similar;0.7795999646186829
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;The information printed can depend on kernel configuration;depend on kernel configuration;Similar;0.6516190767288208
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;build with CONFIG_DEBUG_SLAB=y and either use sizes with ample space to the next power of two or use the SLAB_STORE_USER when creating the kmem_cache structure;For slab;Similar;0.6407501697540283
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Use CONFIG_STACKTRACE for slub  ;to enable printing of the allocation-time stack trace.;Similar;0.7638596296310425
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;have some use eventually for annotations in drivers/gpu;I might;Similar;0.5805795192718506
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Updates gfpflags_allow_blocking();Theres a ton of callers all over the place for that already.;Similar;0.7339310050010681
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Slab pages will be shared between multiple cgroups;global and node counters will reflect the total number of slab pages;Similar;0.6675053834915161
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;I want to use this in a memory allocation tracker in drm for stuff thats tied to the lifetime of a drm_device, not the underlying struct device;slab does this already;Similar;0.5575461387634277
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;make the kmalloc() alignment to size explicitly guaranteed for power-of-two sizes under all configurations;provide to mm users what they need without difficult workarounds or own reimplementations;Similar;0.5110201835632324
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;patch ensures alignment on all arches and cache sizes;Still;Similar;0.6004195213317871
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;improve memory accounting;improve;Similar;0.5591043829917908
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;add three helpers, convert the appropriate places;these three patches;Similar;0.512901246547699
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;union of slab_list and lru;slab_list and lru are the same bits;Similar;0.6891111135482788
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;configure and build (select SLOB allocator);SLOB allocator;Similar;0.7176449298858643
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Use slab_list list_head instead of the lru list_head for maintaining lists of slabs  ;maintain;Similar;0.601969838142395
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Add a return parameter to slob_page_alloc();to signal that the list was modified;Similar;0.8133531808853149
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Add a return parameter to slob_page_alloc()  ;to signal that the allocation used up the whole page and that the page was removed from the free list;Similar;0.8133531808853149
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;to be applied to the file;a file by file comparison of the scanner;Similar;0.6680160164833069
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Make and config files were included as candidates if they contained >5 lines of source;File already had some variant of a license header in it (even if <5 lines);Similar;0.5587351322174072
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;the top level COPYING file license applied;both scanners couldnt find any license traces, file was considered to have no license information;Similar;0.534736156463623
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Thomas wrote a script to parse the csv files and add the proper SPDX tag to the file  ;in the format that the file expected;Similar;0.5633673071861267
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Greg ran the script using the .csv files to generate the patches;to detect more types of files automatically and to distinguish between header and source .c files;Similar;0.5350850820541382
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;And by moving this annotation out of the lockdep code;it becomes easier for the mm people to extend;Similar;0.6342920064926147
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;Similar;0.5593600273132324
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;call synchronize_sched() just once;its enough to call it just once - after setting cpu_partial for all caches and before shrinking them;Similar;0.5783196687698364
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Adjust API to return type int instead of previously type bool;previously type bool;Similar;0.5726708769798279
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;allow future extension of the bulk alloc API;is done to;Similar;0.6137950420379639
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;"To keep compatible with future users of this API linking against an older kernel when using the new flag, we need to return the number of allocated objects with this API change.
";to keep compatible;Similar;0.6160571575164795
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Add the basic infrastructure for alloc/free operations on pointer arrays;for alloc/free operations on pointer arrays;Similar;0.6428487300872803
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;resurrects approach first proposed in [1];To fix this issue;Similar;0.5131139159202576
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;setting kmem_caches cpu_partial and min_partial constants to 0 and tuning put_cpu_partial();Achieving dropping frozen empty slabs immediately if cpu_partial = 0;Similar;0.6714527606964111
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Track caller if tracing or slab debugging is enabled;Tracing or slab debugging is enabled;Similar;0.6431662440299988
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;This patch makes the slab and slub code use page->lru universally instead of mixing ->list and ->lru;mixing ->list and ->lru;Similar;0.5189110636711121
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;The new rule is: page->lru is what you use;if you want to keep your page on a list;Similar;0.6981257200241089
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;function naming changes;requires some;Similar;0.6280326843261719
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Rename the function names page_xchg_last_nid(), page_last_nid(), and reset_page_last_nid() to a struct_field_op style pattern;The function names were judged to be inconsistent;Similar;0.6808474063873291
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;rename reset_page_mapcount() to page_mapcount_reset();it looked jarring to have them beside each other;Similar;0.7263535261154175
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;The definition of ARCH_SLAB_MINALIGN is architecture dependent and can be either of type size_t or int;architecture dependent;Similar;0.6197445392608643
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;ksize() can simply return PAGE_SIZE << compound_order(page);There is no need to store the allocated size;Similar;0.6672653555870056
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Add the function `__kmalloc_track_caller()`  ;This breaks Pekkas slab/next tree;Similar;0.8084738254547119
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Fix build breakage in __kmalloc_node_track_caller;gfp is undeclared;Similar;0.6054255962371826
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;can be done in __kmem_cache_shutdown;What is done there;Similar;0.598007321357727
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;This cleans up numerous of typecasts in slob.c and makes readers aware of slobs use of page struct fields;makes readers aware of slobs use of page struct fields;Similar;0.5531477928161621
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;cleans up some bitrot in slob.c;Also;Similar;0.5586632490158081
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;move duplicated code in <asm/atomic.h> to <linux/atomic.h>;to avoid duplication of code;Similar;0.6972072720527649
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Fix gfp flags passed to lockdep;lockdep;Similar;0.6977277398109436
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Ran a ktest.pl config_bisect;Came up with this config as the problem;Similar;0.7076659202575684
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Adding this mask;fixes the bug;Similar;0.5070960521697998
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;fix gfp flags for order-0 page allocations  ;fix for order-0 page allocations;Similar;0.6408045291900635
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;The bit should be passed to trace_kmalloc_node()  ;as well;Similar;0.7560315728187561
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Remove kmemtrace ftrace plugin;tracing;Similar;0.5458831787109375
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;Similar;0.6163808107376099
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Similar;0.5457645058631897
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;Similar;0.7644389867782593
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;use tracepoints;kmemtrace;Similar;0.5868505239486694
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;annotate reclaim context (__GFP_NOFS), fix SLOB;lockdep;Similar;0.6690511703491211
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;fix typo in mm/slob.c;build fix;Similar;0.682975172996521
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;fix lockup in slob_free()  ;lockup;Similar;0.5559966564178467
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;Similar;0.7459779381752014
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;Similar;0.7179553508758545
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;enable and use this tracer;To enable and use this tracer;Similar;0.5899193286895752
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;record page flag overlays explicitly;slob;Similar;0.5675400495529175
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;reduce external fragmentation by using three free lists;slob;Similar;0.5132316946983337
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;lets use unlikely() for the condition check in SLUBs and SLOBs kfree();Considering kfree(NULL) would normally occur only in error paths and kfree(ZERO_SIZE_PTR) is uncommon as well, so lets use unlikely() to optimize for the common case;Similar;0.5718880295753479
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Similar;0.5350486636161804
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;add the necessary logic to all slab allocators to support __GFP_ZERO;support __GFP_ZERO;Similar;0.5237659811973572
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Use __alignof__ (unsigned long) for the default alignment  ;This allows relaxed alignment architectures to take better advantage of SLOBs small minimum alignment;Similar;0.5262209177017212
