Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;Contradicts;0.5422288179397583
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;configure and build (select SLOB allocator);SLOB allocator;Contradicts;0.654743492603302
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6261645555496216
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9707039594650269
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;can be done in __kmem_cache_shutdown;What is done there;Contradicts;0.6132687926292419
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;They are no longer needed;They have become so simple;Contradicts;0.6651018261909485
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6727170348167419
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Remove kmemtrace ftrace plugin;tracing;Contradicts;0.6837533116340637
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.9647458791732788
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;remove useless ctor parameter and reorder parameters;useless;Contradicts;0.5511481761932373
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7455199956893921
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Cleanup zeroing allocations;Slab allocators;Contradicts;0.8333035111427307
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.6079309582710266
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.6419770121574402
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Contradicts;0.5340884923934937
Introduce kmem_cache_alloc_lru to allocate objects and its list_lru;to allocate objects;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6795235276222229
Remove unnecessary page_mapcount_reset() function call;unnecessary;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.569562554359436
Remove unnecessary page_mapcount_reset() function call;unnecessary;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.549922525882721
Remove unnecessary page_mapcount_reset() function call;unnecessary;"Introduce much more complexity to both SLUB and memcg
";than this small patch;Contradicts;0.8416944742202759
Remove unnecessary page_mapcount_reset() function call;unnecessary;rename reset_page_mapcount() to page_mapcount_reset();it looked jarring to have them beside each other;Contradicts;0.6517841815948486
Remove unnecessary page_mapcount_reset() function call;unnecessary;kmalloc_track_caller() is correctly implemented;tracing the specified caller;Contradicts;0.5223180055618286
Remove unnecessary page_mapcount_reset() function call;unnecessary;Adding this mask;fixes the bug;Contradicts;0.6013787388801575
Remove unnecessary page_mapcount_reset() function call;unnecessary;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.6960336565971375
Remove unnecessary page_mapcount_reset() function call;unnecessary;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5389007329940796
Remove unnecessary page_mapcount_reset() function call;unnecessary;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5152730941772461
Use unused field for units;instead;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8524829745292664
Use unused field for units;instead;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5687386393547058
use struct folio instead of struct page;Where non-slab page can appear;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6123788356781006
use struct folio instead of struct page;Where non-slab page can appear;renames SLAB_DESTROY_BY_RCU to SLAB_TYPESAFE_BY_RCU;to avoid future instances of this sort of confusion;Contradicts;0.5546106696128845
use struct folio instead of struct page;Where non-slab page can appear;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9491190910339355
use struct folio instead of struct page;Where non-slab page can appear;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.5498842000961304
use struct folio instead of struct page;Where non-slab page can appear;This patch makes the slab and slub code use page->lru universally instead of mixing ->list and ->lru;mixing ->list and ->lru;Contradicts;0.9774367809295654
use struct folio instead of struct page;Where non-slab page can appear;The new rule is: page->lru is what you use;if you want to keep your page on a list;Contradicts;0.944092333316803
use struct folio instead of struct page;Where non-slab page can appear;record page flag overlays explicitly;slob;Contradicts;0.5017993450164795
use struct folio instead of struct page;Where non-slab page can appear;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8705927133560181
use struct folio instead of struct page;Where non-slab page can appear;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5129035711288452
use struct folio instead of struct page;Where non-slab page can appear;add several empty functions to slob.c and rename slobs kmalloc to __kmalloc;In order to get a greater set of common functions;Contradicts;0.5466601848602295
use struct folio instead of struct page;Where non-slab page can appear;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7118566036224365
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Modifying a counter on page allocation and freeing should be acceptable even for the small system scenarios SLOB is intended for;SLOB is intended for;Contradicts;0.6095916032791138
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Add a return parameter to slob_page_alloc();to signal that the list was modified;Contradicts;0.6267157793045044
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Add a return parameter to slob_page_alloc()  ;to signal that the allocation used up the whole page and that the page was removed from the free list;Contradicts;0.6631324887275696
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;Contradicts;0.5032385587692261
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6460573673248291
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";"Introduce much more complexity to both SLUB and memcg
";than this small patch;Contradicts;0.5964913964271545
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";That code can use them interchangeably;Gets horribly confusing like with this nugget from slab.c;Contradicts;0.6349412202835083
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";This patch makes the slab and slub code use page->lru universally instead of mixing ->list and ->lru;mixing ->list and ->lru;Contradicts;0.8636457920074463
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Add the function `__kmalloc_track_caller()`  ;This breaks Pekkas slab/next tree;Contradicts;0.7843788862228394
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";This is possible now;the acquisition of the mutex was moved into kmem_cache_create();Contradicts;0.6080183386802673
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Adding this mask;fixes the bug;Contradicts;0.5186110734939575
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.5167804956436157
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";annotate reclaim context (__GFP_NOFS), fix SLOB;lockdep;Contradicts;0.8497216105461121
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();Contradicts;0.6073328852653503
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.6834676861763
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";add the necessary logic to all slab allocators to support __GFP_ZERO;support __GFP_ZERO;Contradicts;0.5404009222984314
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.7381487488746643
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6074941754341125
dont introduce wrappers for PageSlobFree in mm/slab.h;"just for the single callers being wrappers in mm/slob.c

Decision: fix NULL pointer deference";Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.9624718427658081
By using the slab type instead of the page type  ;we make it obvious that this can only be called for slabs;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6284649968147278
By using the slab type instead of the page type  ;we make it obvious that this can only be called for slabs;Make dead caches discard free slabs immediately;slub;Contradicts;0.6448370218276978
By using the slab type instead of the page type  ;we make it obvious that this can only be called for slabs;This patch makes the slab and slub code use page->lru universally instead of mixing ->list and ->lru;mixing ->list and ->lru;Contradicts;0.9691905975341797
By using the slab type instead of the page type  ;we make it obvious that this can only be called for slabs;The new rule is: page->lru is what you use;if you want to keep your page on a list;Contradicts;0.9512932896614075
By using the slab type instead of the page type  ;we make it obvious that this can only be called for slabs;This cleans up numerous of typecasts in slob.c and makes readers aware of slobs use of page struct fields;makes readers aware of slobs use of page struct fields;Contradicts;0.5311436653137207
By using the slab type instead of the page type  ;we make it obvious that this can only be called for slabs;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9260067343711853
By using the slab type instead of the page type  ;we make it obvious that this can only be called for slabs;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5726661682128906
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;Add mem_dump_obj() to print source of memory block;to print source of memory block;Contradicts;0.5973784327507019
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;make the kmalloc() alignment to size explicitly guaranteed for power-of-two sizes under all configurations;provide to mm users what they need without difficult workarounds or own reimplementations;Contradicts;0.5802240371704102
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;configure and build (select SLOB allocator);SLOB allocator;Contradicts;0.6377613544464111
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.7234016060829163
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;Add the function `__kmalloc_track_caller()`  ;This breaks Pekkas slab/next tree;Contradicts;0.6934769749641418
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;kmalloc_track_caller() is correctly implemented;tracing the specified caller;Contradicts;0.6050968170166016
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;This is possible now;the acquisition of the mutex was moved into kmem_cache_create();Contradicts;0.8542044758796692
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Contradicts;0.8807080984115601
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();Contradicts;0.5406239032745361
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;record page flag overlays explicitly;slob;Contradicts;0.7257320880889893
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.637483537197113
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5031119585037231
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.8021864891052246
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6261801719665527
Dont build mm_dump_obj() on CONFIG_PRINTK=n kernels;CONFIG_PRINTK=n;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.6465439200401306
mem_dump_obj() messages will be suppressed;kernels built with CONFIG_PRINTK=n;"SLAB doesnt actually use page allocator directly
";no change there;Contradicts;0.521523118019104
mem_dump_obj() messages will be suppressed;kernels built with CONFIG_PRINTK=n;added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;Contradicts;0.60051029920578
mem_dump_obj() messages will be suppressed;kernels built with CONFIG_PRINTK=n;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7704411745071411
mem_dump_obj() messages will be suppressed;kernels built with CONFIG_PRINTK=n;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5724986791610718
mem_dump_obj() messages will be suppressed;kernels built with CONFIG_PRINTK=n;Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.6568197011947632
mem_dump_obj() messages will be suppressed;kernels built with CONFIG_PRINTK=n;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6140856742858887
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.7075103521347046
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.5265877842903137
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.7260324954986572
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;ksize() can simply return PAGE_SIZE << compound_order(page);There is no need to store the allocated size;Contradicts;0.5293133854866028
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;Adding this mask;fixes the bug;Contradicts;0.6319335103034973
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.7477927207946777
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.9579660892486572
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9537898898124695
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.7516125440597534
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5699414610862732
This patch adds the slab name to trace_kmem_cache_free();to trace_kmem_cache_free;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9784733057022095
kmem_cache_free;We can use it to understand what the RCU core is going to free;"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();Contradicts;0.5342904329299927
kmem_cache_free;We can use it to understand what the RCU core is going to free;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7169405817985535
kmem_cache_free;We can use it to understand what the RCU core is going to free;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5564562082290649
Add mem_dump_obj() to print source of memory block;to print source of memory block;"SLAB doesnt actually use page allocator directly
";no change there;Contradicts;0.5529880523681641
Add mem_dump_obj() to print source of memory block;to print source of memory block;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.6409107446670532
Add mem_dump_obj() to print source of memory block;to print source of memory block;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9758762717247009
Add mem_dump_obj() to print source of memory block;to print source of memory block;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.7403663396835327
Add mem_dump_obj() to print source of memory block;to print source of memory block;Adding this mask;fixes the bug;Contradicts;0.5097987055778503
Add mem_dump_obj() to print source of memory block;to print source of memory block;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.5430025458335876
Add mem_dump_obj() to print source of memory block;to print source of memory block;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8074954152107239
Add mem_dump_obj() to print source of memory block;to print source of memory block;remove bigblock tracking;slob;Contradicts;0.5677950978279114
Add mem_dump_obj() to print source of memory block;to print source of memory block;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.8011776208877563
Add mem_dump_obj() to print source of memory block;to print source of memory block;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5245586037635803
Add mem_dump_obj() to print source of memory block;to print source of memory block;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Contradicts;0.6772862672805786
Add mem_dump_obj() to print source of memory block;to print source of memory block;Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.6542348265647888
Add mem_dump_obj() to print source of memory block;to print source of memory block;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8919273614883423
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;Modifying a counter on page allocation and freeing should be acceptable even for the small system scenarios SLOB is intended for;SLOB is intended for;Contradicts;0.5780690312385559
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;"SLAB doesnt actually use page allocator directly
";no change there;Contradicts;0.6534929871559143
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.9435585141181946
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.5362494587898254
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;No need to zero mapping since it is no longer in use;it is no longer in use;Contradicts;0.6875821352005005
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.7980445623397827
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.594833493232727
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Contradicts;0.5388739109039307
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8028975129127502
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5936536192893982
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;remove bigblock tracking;slob;Contradicts;0.5882992744445801
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5832322835922241
There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8899502754211426
this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.6091472506523132
this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;"Introduce much more complexity to both SLUB and memcg
";than this small patch;Contradicts;0.7419548034667969
this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9698386788368225
this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.6730575561523438
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;the allocation return address can be printed only for slab and slub  ;only when the necessary debug has been enabled;Contradicts;0.8366007208824158
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;"SLAB doesnt actually use page allocator directly
";no change there;Contradicts;0.758578360080719
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;Add SPDX GPL-2.0 license identifier to files with no license;License cleanup;Contradicts;0.5042306780815125
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.9900942444801331
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;SLAB_DESTROY_BY_RCU only prevents freeing of an entire slab of blocks;Instead;Contradicts;0.6763970851898193
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;Make dead caches discard free slabs immediately;slub;Contradicts;0.7772019505500793
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9990659356117249
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;slab_mutex for kmem_cache_shrink is removed;after its applied, there is no need in taking the slab_mutex;Contradicts;0.6361181735992432
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;The new rule is: page->lru is what you use;if you want to keep your page on a list;Contradicts;0.8965041041374207
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;They are no longer needed;They have become so simple;Contradicts;0.7901772856712341
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;No need to zero mapping since it is no longer in use;it is no longer in use;Contradicts;0.7489897012710571
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.8760831952095032
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;Remove kmemtrace ftrace plugin;tracing;Contradicts;0.7072638869285583
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.6387489438056946
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Contradicts;0.9510998129844666
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;Contradicts;0.5053648352622986
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;Drop it  ;if you want;Contradicts;0.7171129584312439
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;Fix to return wrong pointer;Fix;Contradicts;0.5417203307151794
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9818750023841858
