;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
256;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;CONFIG_GCOV_KERNEL was turned off for all tests;"my distributed build env didnt work with gcov compiles

Decision: a few more options had to be turned off depending on archs";https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Contradicts;0.5876936316490173
257;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9813884496688844
258;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Simplification of both alloc_warn() and dump_header() and getting rid of pr_cont altogether;Allows simplification;https://github.com/torvalds/linux/commit/0205f75571e3a70c35f0dd5e608773cce97d9dbb;Contradicts;0.7786041498184204
259;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;remove pointless kthread_run() error check;pointless;https://github.com/torvalds/linux/commit/c50842c8e1cddcdb69d3ece4f4df005a0e6c5ceb;Contradicts;0.7495121359825134
260;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";https://github.com/torvalds/linux/commit/c50842c8e1cddcdb69d3ece4f4df005a0e6c5ceb;Contradicts;0.8148419260978699
261;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;Contradicts;0.6188775300979614
262;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Contradicts;0.7575823664665222
263;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;hold tasklist_lock;tsk->sighand is not guarded by RCU, just as what out_of_memory() does.;https://github.com/torvalds/linux/commit/e115f2d89253490fb2dbf304b627f8d908df26f1;Contradicts;0.6349077820777893
264;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Trust CAP_SYS_ADMIN;uid comparisons are unnecessary;https://github.com/torvalds/linux/commit/97829955ad291acec1d8b94e9911b3ceb1118bb1;Contradicts;0.7714052796363831
265;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;keep the existing checks;uid==0 makes processes on the host as well as in containers more important;https://github.com/torvalds/linux/commit/97829955ad291acec1d8b94e9911b3ceb1118bb1;Contradicts;0.6939276456832886
266;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;remove task_t, convert to struct task_struct;cleanup, remove;https://github.com/torvalds/linux/commit/36c8b586896f60cb91a4fd526233190b34316baf;Contradicts;0.802994966506958
267;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;cleanup: remove task_t and convert all the uses to struct task_struct;remove task_t and convert all the uses to struct task_struct;https://github.com/torvalds/linux/commit/36c8b586896f60cb91a4fd526233190b34316baf;Contradicts;0.5217251777648926
268;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Setting the flag for current is not necessary;check and set is not racy;https://github.com/torvalds/linux/commit/83363b917a2982dd509a5e2125e905b6873505a3;Contradicts;0.8125206828117371
269;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;kill the insufficient and no longer needed PT_TRACE_EXIT check;insufficient and no longer needed;https://github.com/torvalds/linux/commit/6a2d5679b4a852a3bf80c570644456ab466ab714;Contradicts;0.648474395275116
270;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Remove the PT_TRACE_EXIT check in oom_scan_process_thread();"It was added to handle the case when coredumping was ""frozen"" by ptrace, but it doesnt really work";https://github.com/torvalds/linux/commit/6a2d5679b4a852a3bf80c570644456ab466ab714;Contradicts;0.8152616024017334
271;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Rename the leftover helper to mem_cgroup_is_descendant() to match cgroup_is_descendant();To make the API change clear;https://github.com/torvalds/linux/commit/2314b42db67be30b747122d65c6cd2c85da34538;Contradicts;0.6286446452140808
272;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;https://github.com/torvalds/linux/commit/5695be142e203167e3cb515ef86a88424f3524eb;Contradicts;0.7190294861793518
273;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;remove unnecessary exit_state check;unnecessary;https://github.com/torvalds/linux/commit/fb794bcbb4e5552242f9a4c5e1ffe4c6da29a968;Contradicts;0.859663724899292
274;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Rename try_set_zonelist_oom() to oom_zonelist_trylock() and rename clear_zonelist_oom() to oom_zonelist_unlock();to imply there is proper locking semantics;https://github.com/torvalds/linux/commit/e972a070e2d3296cd2e2cc2fd0561ce89a1d5ebf;Contradicts;0.5926604866981506
275;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Fix it up via task_lock();instead;https://github.com/torvalds/linux/commit/97c2c9b84d0c1edf4926b13661d5af3f0edccbce;Contradicts;0.7677332162857056
276;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;kill the current process;this is a constrained allocation and we should (kill the current process);https://github.com/torvalds/linux/commit/9b0f8b040acd8dfd23860754c0d09ff4f44e2cbc;Contradicts;0.6476388573646545
277;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;This maintains the property that fathers with too many children will still very likely be picked;whereas a single misbehaving child has the chance to be picked by the OOM killer;https://github.com/torvalds/linux/commit/9827b781f20828e5ceb911b879f268f78fe90815;Contradicts;0.5970980525016785
278;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Stick to accounting for half;Significant improvement;https://github.com/torvalds/linux/commit/9827b781f20828e5ceb911b879f268f78fe90815;Contradicts;0.8113580942153931
279;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Theres no need to call schedule_timeout_interruptible();task must die ASAP;https://github.com/torvalds/linux/commit/2f659f462d2ab519068d0e2bb677d7a700decb8d;Contradicts;0.5478546023368835
280;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Add the necessary rcu_read_lock();necessary;https://github.com/torvalds/linux/commit/ad96244179fbd55b40c00f10f399bc04739b8e1f;Contradicts;0.5778185725212097
281;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;"we need ""bool ret"" and ""break""";we can not simply return from the loop;https://github.com/torvalds/linux/commit/ad96244179fbd55b40c00f10f399bc04739b8e1f;Contradicts;0.7096055150032043
282;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Change oom_kill.c to use for_each_thread();rather than the racy while_each_thread() which can loop forever if we race with exit;https://github.com/torvalds/linux/commit/1da4db0cd5c8a31d4468ec906b413e75e604b465;Contradicts;0.5169075131416321
283;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;convert it to atomic_long_t;to avoid races;https://github.com/torvalds/linux/commit/e1f56c89b040134add93f686931cc266541d239a;Contradicts;0.7749158143997192
284;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;None ;more pointed memcg page statistics for memcg-oom and take hierarchy into consideration;https://github.com/torvalds/linux/commit/58cf188ed649b6570dfdc9c62156cdf396c2e395;Contradicts;0.94785737991333
285;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;use N_MEMORY instead;handle with the nodes which have memory,;https://github.com/torvalds/linux/commit/bd3a66c1cdf31274489cc1b5ace879695a5a1797;Contradicts;0.8550904989242554
286;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Remove the unused arguments and update all callers.;unused.;https://github.com/torvalds/linux/commit/a72afd873089c697053e9daa85ff343b3140d2e7;Contradicts;0.7721549272537231
287;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Remove the unused arguments and update all callers.;unused;https://github.com/torvalds/linux/commit/ae8eba8b5d723a4ca543024b6e51f4d0f4fb6b6b;Contradicts;0.7721549272537231
288;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Dump the stack trace;Find related occurrences in the same kernel code and hopefully solve the issue that is making it wedged;https://github.com/torvalds/linux/commit/8a7ff02acabbd877669fecb0a2e75d0930b62c85;Contradicts;0.5211247801780701
289;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;initialize it before;should;https://github.com/torvalds/linux/commit/432b1de0de02a83f64695e69a2d83cbee10c236f;Contradicts;0.6555965542793274
290;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.8211069107055664
291;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;The MMU_NOTIFY_UNMAP is always the safe default;users of mmu notifier should assume that every for the range is going away when that event happens;https://github.com/torvalds/linux/commit/6f4f13e8d9e27cefd2cd88dd4fd80aa6d68b9131;Contradicts;0.5923219323158264
292;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;call tlb_finish_mmu;there is no real reason to skip tlb_finish_mmu on early skip either;https://github.com/torvalds/linux/commit/79cc81057eef7ad846588976296ab0f266c1a7a5;Contradicts;0.7868519425392151
293;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Split oom_kill_process();With an intention to re-use the second half;https://github.com/torvalds/linux/commit/5989ad7b5ede38d605c588981f634c08252abfc3;Contradicts;0.6510270833969116
294;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();https://github.com/torvalds/linux/commit/27ae357fa82be5ab73b2ef8d39dcb8ca2563483a;Contradicts;0.6877041459083557
295;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;https://github.com/torvalds/linux/commit/27ae357fa82be5ab73b2ef8d39dcb8ca2563483a;Contradicts;0.609764575958252
296;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Remove the CAP_SYS_ADMIN bias;so that all processes are treated equally;https://github.com/torvalds/linux/commit/d46078b2888947a86b6bb997cd5927e602e8fdc9;Contradicts;0.7421265244483948
297;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;It is always allowed to adjust /proc/pid/oom_score_adj;If any CAP_SYS_ADMIN process would like to be biased against;https://github.com/torvalds/linux/commit/d46078b2888947a86b6bb997cd5927e602e8fdc9;Contradicts;0.550682008266449
298;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;https://github.com/torvalds/linux/commit/63a8ca9b2084fa5bd91aa380532f18e361764109;Contradicts;0.8805572986602783
299;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;the oom reaper invocation can be dropped;Munlock code is no longer a problem and there shouldnt be any blocking operation before the memory is unmapped by exit_mmap;https://github.com/torvalds/linux/commit/bf3980c85212fc71512d27a46f5aab66f46ca284;Contradicts;0.5161606669425964
300;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Remove the oom_reaper from exit_mmap;make the code easier to read;https://github.com/torvalds/linux/commit/bf3980c85212fc71512d27a46f5aab66f46ca284;Contradicts;0.9819970726966858
301;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;removes the need for munlock_vma_pages_all();eliminating the catastrophic contention on i_mmap_rwsem, and the need for page lock on the pages;https://github.com/torvalds/linux/commit/a213e5cf71cbcea4b23caedcb8fe6629a333b275;Contradicts;0.6007627844810486
302;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;delete unlock_range();exit_mmap() does not need locked_vm updates;https://github.com/torvalds/linux/commit/a213e5cf71cbcea4b23caedcb8fe6629a333b275;Contradicts;0.6800089478492737
303;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Adding a set_freezable() call;will clear the PF_NOFREEZE flag and thus make the OOM reaper visible to the freezer;https://github.com/torvalds/linux/commit/3723929eb0f50e2101de739cdb66458a4f1f4b27;Contradicts;0.8752052783966064
304;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;no reason to invoke it again from the #PF path;if the OOM killer has been already invoked;https://github.com/torvalds/linux/commit/60e2793d440a3ec95abb5d6d4fc034a4b480472d;Contradicts;0.5136901140213013
305;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Drop triggering out_of_memory from pagefault_out_of_memory;There is no legitimate reason ;https://github.com/torvalds/linux/commit/60e2793d440a3ec95abb5d6d4fc034a4b480472d;Contradicts;0.5883660912513733
306;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Fix this race by elevating mm->mm_users and preventing exit_mmap from executing until process_mrelease is finished;preventing exit_mmap from executing until process_mrelease is finished;https://github.com/torvalds/linux/commit/337546e83fc7e50917f44846beee936abb9c9f1f;Contradicts;0.5043007135391235
307;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Remove the parameter @mem;removed since v2.6.26;https://github.com/torvalds/linux/commit/fbdd12676c83df77480f00ebd32fc98fbe3bf836;Contradicts;0.9531184434890748
308;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();https://github.com/torvalds/linux/commit/5cd9c58fbe9ec92b45b27e131719af4f2bd9eb40;Contradicts;0.545067310333252
309;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;use the newly added pidfd_get_task() helper;Instead of duplicating the same code in two places;https://github.com/torvalds/linux/commit/ee9955d61a0a770152f9c3af470bd1689f034c74;Contradicts;0.746599555015564
310;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;https://github.com/torvalds/linux/commit/92307383082daff5df884a25df9e283efb7ef261;Contradicts;0.8128507733345032
311;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Drop the MPOL_INTERLEAVE;Those allocations never have a nodemask defined (see alloc_page_interleave), so this is a dead code and a confusing one because MPOL_INTERLEAVE is a hint rather than a hard requirement, so it shouldnt be considered during the OOM.;https://github.com/torvalds/linux/commit/b26e517a058bd40c790a1d9868c896842f2e4155;Contradicts;0.8856900930404663
312;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;remove the prototype for the old function;the prototype still existed;https://github.com/torvalds/linux/commit/11239836c04b50ba8453ec58ca7a7bd716ef02c1;Contradicts;0.9295704364776612
313;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;removes PF_OOM_ORIGIN;behavior is equivalent to setting the processs oom_score_adj to OOM_SCORE_ADJ_MAX;https://github.com/torvalds/linux/commit/72788c385604523422592249c19cba0187021e9b;Contradicts;0.9917199611663818
314;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;https://github.com/torvalds/linux/commit/b2b755b5f10eb32fbdc73a9907c07006b17f714b;Contradicts;0.918536365032196
315;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;skip zombies when iterating tasklist;oom;https://github.com/torvalds/linux/commit/30e2b41f20b6238f51e7cffb879c7a0f0073f5fe;Contradicts;0.7220906019210815
316;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);https://github.com/torvalds/linux/commit/3a5dda7a17cf3706f79b86293f29db02d61e0d48;Contradicts;0.893593966960907
317;"This patch adds try_oom_reaper.
";The decision is made in order to check the given task and queue it for the oom reaper if it is safe to be done, meaning that the task doesnt share the mm with an alive process.;https://github.com/torvalds/linux/commit/3ef22dfff2390e75b379f9715388a852aa56e0d5;Using only a trylock and retry 10 times with a short sleep in between;To prevent from blocking on the lock without any forward progress;https://github.com/torvalds/linux/commit/aac453635549699c13a84ea1456d5b0e574ef855;Contradicts;0.6947693824768066
318;This patch doesnt change this behavior;because we are not ready to allow those allocation requests to fail yet (and maybe we will face the reality that we will never manage to safely fail these request);https://github.com/torvalds/linux/commit/3da88fb3bacfaa33ff9d13730d17110bb2d9604d;This patch ensures that the badness score of any eligible task is never 0;so the machine doesnt unnecessarily panic because it cannot find a task to kill.;https://github.com/torvalds/linux/commit/f19e8aa11afa24036c6273428da51949b5acf30c;Contradicts;0.5555909276008606
319;This patch doesnt change this behavior;because we are not ready to allow those allocation requests to fail yet (and maybe we will face the reality that we will never manage to safely fail these request);https://github.com/torvalds/linux/commit/3da88fb3bacfaa33ff9d13730d17110bb2d9604d;Killing such a task should be acceptable;it is highly unlikely it has done anything useful because it cannot modify any memory before it calls exec;https://github.com/torvalds/linux/commit/97fd49c2355ffdede6526afc0c72bc314d05f42a;Contradicts;0.7105792760848999
320;This patch doesnt change this behavior;because we are not ready to allow those allocation requests to fail yet (and maybe we will face the reality that we will never manage to safely fail these request);https://github.com/torvalds/linux/commit/3da88fb3bacfaa33ff9d13730d17110bb2d9604d;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.6798891425132751
321;This patch doesnt change this behavior;because we are not ready to allow those allocation requests to fail yet (and maybe we will face the reality that we will never manage to safely fail these request);https://github.com/torvalds/linux/commit/3da88fb3bacfaa33ff9d13730d17110bb2d9604d;Im fairly confident about the coverage of this conversion patch;Given the fact that I had only a couple of failures from tests on step 6;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Contradicts;0.5736898183822632
