;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
874;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Fix freeMarker->freemarker;The need to correct the naming from freeMarker to freemarker;https://github.com/spring-projects/spring-boot/commit/6a10df09333c214dcaa984ff53e9f95c1c49cc58;Similar;0.6475719809532166
875;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Remove undefined <iden> appender from basic log4j config <enter> Fixes <issue_link> ;Fixes <issue_link>;https://github.com/spring-projects/spring-boot/commit/f9094143d72a99bb52ad6414568ee2c93611115c;Similar;0.7010785937309265
876;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Add <iden> for <iden>  ;<iden> is exposed via server.servletPath.;https://github.com/spring-projects/spring-boot/commit/b2b487ee5f5769137c7ba6372df01b7cd0908ad5;Similar;0.6001759767532349
877;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Fix typos in Javadocs;Improve documentation accuracy;https://github.com/spring-projects/spring-boot/commit/c709423ab8e26f10f6734ad645e4996ebb2d7e4e;Similar;0.6136120557785034
878;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Add hooks for failed application context startup;[bs-31];https://github.com/spring-projects/spring-boot/commit/089233e47295c23cd7c7f2c56f50a4fdedab682a;Similar;0.5307921171188354
879;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Add missing dependency;missing;https://github.com/spring-projects/spring-boot/commit/5e9b8c3340d25fbf0e7d64b306ae7b3557188b9a;Similar;0.6267498731613159
880;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Fix test;Fix;https://github.com/spring-projects/spring-boot/commit/9bb6e0f497d8760e31607fb0c199c3bb5679a3b4;Similar;0.5302278399467468
881;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Add test for nested properties;test for nested properties;https://github.com/spring-projects/spring-boot/commit/c25736d84f92e6d9158927b63e690cb5f2bae65e;Similar;0.5392526388168335
882;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Align <file_name> Javadoc with documentation;See <pr_link>;https://github.com/spring-projects/spring-boot/commit/f11c030b7185b60dba0b116b0e0859600b6700ad;Similar;0.642221987247467
883;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Add <file_name> option for <file_name> building;This commit adds a <file_name> option to the configuration of the Maven plugin spring-boot:build-<file_name> goal and the Gradle plugin <file_name> task. The new option gives users control over pulling the <file_name> and run <file_name> from a remote <file_name> registry to the local <iden> daemon.;https://github.com/spring-projects/spring-boot/commit/c7449b57ce3bb07da849ddd0efd7291a7678aad9;Similar;0.5983968377113342
884;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Fix NPE in <file_name> when migration.installedOn is null;See <pr_link>;https://github.com/spring-projects/spring-boot/commit/83fbdc6ea897a61f62182b26733a4036b198a7a4;Similar;0.6545168161392212
885;Support escaped characters in <file_name>  ;This commit adds the ability to have escaped characters, like the quote, when using the <method_name>. Also adds a short test for escaped quotes.;https://github.com/spring-projects/spring-boot/commit/7daade21c4ef296499f11d0413c91d9e029bc576;Update <file_name>, Replace line break with missing line fold, Closes <pr_link>;to continue the property value;https://github.com/spring-projects/spring-boot/commit/9746c63209427081350b4b396ef21790842471b8;Similar;0.7126275300979614
886;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update the reference documentation to include details of <iden>;Closes <pr_link>;https://github.com/spring-projects/spring-boot/commit/14bd404b71fcb967d4af282e839a763112ecd40c;Similar;0.689803957939148
887;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Add <iden> slice test support;Add `<iden>` and related test auto-configuration to allow slice testing of  <file_name>  <iden> client applications. See  <pr_link>;https://github.com/spring-projects/spring-boot/commit/a4104ab096b4a1f3f41995dec435b8435dc5473c;Similar;0.5741636157035828
888;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update ` <file_name> ` so that the `<iden>` is not thrown for permission denied errors.;Fixes <issue_link>;https://github.com/spring-projects/spring-boot/commit/a2fdf23e41020a9cc54ea3334618686bf28685de;Similar;0.5526852607727051
889;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Make <iden> a default method;"Change ` <method_name> to have a default implementation that return `<iden>`; Fixes <issue_link>";https://github.com/spring-projects/spring-boot/commit/a5200568384b036202a49b53813aad4a6ce807b2;Similar;0.5348523259162903
890;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update actuator security documentation;Update documentation to align with the new role based method.;https://github.com/spring-projects/spring-boot/commit/f8a53cf775b03c9258b42be194e05e0ee1779f35;Similar;0.5583033561706543
891;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Add a rule to enforce <iden> 5 usage and conventions;Closes <issue_link>;https://github.com/spring-projects/spring-boot/commit/b3d5cd538dcea991d307ccc556cdfa93be3a7814;Similar;0.5612684488296509
892;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Change LoggingSystemTests to use real temp folder, Update <file_name> to use a <iden> rule, Fixes <issue_link>;real temp folder, a <iden> rule, <issue_link>;https://github.com/spring-projects/spring-boot/commit/8e78ba8ce77aa3206e3bd5be7b9291f0840f3478;Similar;0.6287803649902344
893;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix mapping of <iden>s idle-timeout and heartbeat-interval  ;Previous to this commit the connection idle timeout and heartbeat interval were mapped to seconds whereas <iden> expects ms for all duration types.;https://github.com/spring-projects/spring-boot/commit/7c13c01cb6a62b86478aa53d3516ae8aaea48bca;Similar;0.5482662916183472
894;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Document how to use <file_name> with reactive access <enter> Closes <issue_link>;to provide information on how to use <file_name> with reactive access and address the issue identified in <issue_link>;https://github.com/spring-projects/spring-boot/commit/a5b27789c0bcc7ee65e798be68dbb44ba0e2d05b;Similar;0.5406301021575928
895;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix encoding of @bean in reference documentation;Closes <issue_link>;https://github.com/spring-projects/spring-boot/commit/676cd10dbf9deebdee844cc62294ad20abdf2c69;Similar;0.5106189250946045
896;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Polish Document how to add metadata for collection and enum default values;Closes <issue_link>;https://github.com/spring-projects/spring-boot/commit/fcf468062602966c508c260ef54da55e2d48c49a;Similar;0.5371373891830444
897;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Polish Clarify edge case docs on <file_name>;Closes <pr_link>;https://github.com/spring-projects/spring-boot/commit/0a55e3e7365a44d2b1986954912f938be5a77398;Similar;0.5676958560943604
898;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix doc formatting;Closes <issue_link>;https://github.com/spring-projects/spring-boot/commit/49fefdafd86a2349cecaa1438a019cd5b6cdb392;Similar;0.5646811127662659
899;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix health indicator auto-configuration order;The health auto-configuration `AutoconfigureOrder` entry was referring to the standard couchbase auto-configuration that was not responsible for configuring the `CouchbaseOperations` bean, causing the health indicator implementation to rely on the presence of such a bean.;https://github.com/spring-projects/spring-boot/commit/2a85a2557d37e133a10a513fc71b5ccf4ee2d4ff;Similar;0.7698848843574524
900;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix datasource metrics doc;The maximum and minimum number of connections are not metrics so these are not exposed. Fix the doc that stated the contrary.;https://github.com/spring-projects/spring-boot/commit/982b81c675319d1a5d2fb859a28db06449e2f1a0;Similar;0.6135931611061096
901;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Refine validator and `<iden>` validator configuration  ;This commit ensures that a primary JSR 303 and `<iden>` will be exposed if the auto-configuration kicks in. As `<iden>` exposes 3 contracts (JSR-303 `<iden>` and `<iden>` as well as the `<iden>` validator one), this makes sure that those types can be injected by type. `<iden>` exposes 3 contracts and were only checking for the absence of a `javax.validation.<iden>` to auto-configure a `<iden>`. If no standard JSR validator exists but a <iden>s `<iden>` exists and is primary, we shouldnt flag the auto-configured one as `<iden>`. Previous iterations on this feature have made sure that well auto-configure at most one `javax.validation.<iden>` so not flagging it `<iden>` is no problem. This commit also restores and adds tests that validate `<file_name>` will configure a JSR validator even if a <iden> is present. This effectively fixes `<issue_link>` in a different way. Closes `<issue_link>` Closes `<issue_link>`;https://github.com/spring-projects/spring-boot/commit/1de2316a0b4c2d5896c34b954208a4c550466f22;Similar;0.6414185762405396
902;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Add option to  <file_name>  devtools from fat jar;removes `org.springframework.boot:spring-boot-devtools` (if necessary) when repackaging the application;https://github.com/spring-projects/spring-boot/commit/e79ef9b73baca23e11db3c60fd3af2ca3a3dfb70;Similar;0.5346206426620483
903;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Allow binding number to <iden>  <enter>  ;Closes <issue_link>  ;https://github.com/spring-projects/spring-boot/commit/cb7de2a9636005103436ee3343afda1fed853cc4;Similar;0.5282579660415649
904;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Improve <iden> documentation for reactive applications;Closes <issue_link>;https://github.com/spring-projects/spring-boot/commit/2fc557a5a90d32fb2cf6ebe2491b031a72507dd3;Similar;0.5889304876327515
905;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix meta-data for spring.devtools.remote;See <issue_link>;https://github.com/spring-projects/spring-boot/commit/6bc4df569095548718caf835d2c7568bc456b28c;Similar;0.5497381687164307
906;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Rename redis starter to <file_name> -boot-starter-data-redis;Closes <issue_link>;https://github.com/spring-projects/spring-boot/commit/e293008c3fefd03931b08c66983b7261dd276c5c;Similar;0.5411552786827087
907;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update view of bean types when an override is detected;Previously, when a bean was overridden and its type changes, \<file_name> could be left with a stale view of the beans type. This would lead to incorrect bean condition evaluation as conditions would match or not match based on the beans old type.;https://github.com/spring-projects/spring-boot/commit/6dc14af92dbfa7b5281072d9fdde241ce0da3679;Similar;0.5566425323486328
908;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix <file_name> handling of profiles activated by a file;Previously, <file_name> used a <iden> with no PathTransformer. This would result in an NPE within Maven, compounded by the NPE not being included in the failure message, hindering diagnosis. This commit updates <file_name> to configure its <iden> with a PathTransformer and improves the failure message for better problem diagnosis.;https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b;Similar;0.6460196375846863
909;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update <file_name> config to look for minor version upgrades;look for minor version upgrades;https://github.com/spring-projects/spring-boot/commit/0ef4967b9e227da2c4191d52866b1f1cc9330ea6;Similar;0.5739887952804565
910;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Improve links to <iden> plugins documentation;Closes <pr_link>;https://github.com/spring-projects/spring-boot/commit/45a337b515315bab439c2265649a936c935be19c;Similar;0.6355200409889221
911;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Honour ext and classifier on @Grabbed dependencies;We currently honour type, but ignore ext. <iden> doesnt make a distinction between the two so a Grab that specifies both type and ext but with different values is considered to be an error.;https://github.com/spring-projects/spring-boot/commit/8f7c96e8f0fa3504a10961bf06db42ad8472d395;Similar;0.5004889369010925
912;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix  <file_name>  javadoc;Fix;https://github.com/spring-projects/spring-boot/commit/b439d3522ee0615cd46ea50d7791a89802d9c0bc;Similar;0.5321382284164429
913;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update documentation for new <iden> support;new <iden> support;https://github.com/spring-projects/spring-boot/commit/893654bdd1d71fdf42b21d8ca16c4c18faf6a3ea;Similar;0.636009693145752
914;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix exec-maven-plugin configuration issue;fixes <issue_link>;https://github.com/spring-projects/spring-boot/commit/d828f13a09c33a4c13eddc8bcc18cd0e297102d6;Similar;0.5542166233062744
915;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Improve <iden> support naming;support naming;https://github.com/spring-projects/spring-boot/commit/0c036a69f2e87473cf3d60de4a4e56b8737f14ca;Similar;0.5295414328575134
916;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update Building reference documentation section;to make it work with `full` Maven profile.;https://github.com/spring-projects/spring-boot/commit/639bf5e99cd2446e90f847e055e07099af13d8b4;Similar;0.5119125247001648
917;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Extract auto-configuration from <file_name>;specific auto-configuration, allowing <iden> to be used without <file_name> if required;https://github.com/spring-projects/spring-boot/commit/5188ee526657dd70f640615640169d95a48d55b1;Similar;0.5450529456138611
918;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Apply consistent formatting, drop JDK 8 support, and cleanup repo locations to use spring.io.  ;Polish, consistent formatting, drop JDK 8 support, cleanup repo locations to use spring.io.  ;https://github.com/spring-projects/spring-boot/commit/a9c9c383f4c7afe0119bded0d005d1481acf71ed;Similar;0.559799075126648
919;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix broken test (use web app context)  ;broken test;https://github.com/spring-projects/spring-boot/commit/56115b9baab9cb0eb3f512bef12b21218dbf18c6;Similar;0.5434648394584656
920;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix package name for boot-loader-tools  ;Issue: #53129653;https://github.com/spring-projects/spring-boot/commit/826f42746a113d2eb76238145ec074cf7c3bf4f8;Similar;0.5204691886901855
921;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Improve error handling in <iden> upgrade checks;See <pr_link>;https://github.com/spring-projects/spring-boot/commit/24072bed96d0d2a8b2029df35156404dc3976a72;Similar;0.576140284538269
922;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Add group property to <file_name>;See <pr_link>;https://github.com/spring-projects/spring-boot/commit/b6e4c0f01286ec31439ae941ff842700374367de;Similar;0.5674712657928467
923;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix link formatting in custom <iden> section  ;See <pr_link>;https://github.com/spring-projects/spring-boot/commit/0975b5b2203aeb8c91eaeba6b3c83605911d57a6;Similar;0.6319049596786499
924;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix profile precedence when active and include provided  ;If profiles were activated via the environment using the active and include profile property, profiles specified via the active property would take precedence. This commit restores that behavior.;https://github.com/spring-projects/spring-boot/commit/87680b4ee595ef9417495f443f0b475ff96e9e87;Similar;0.5946250557899475
925;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix documentation for health endpoint security  ;Fixes <issue_link>;https://github.com/spring-projects/spring-boot/commit/57dfbd50a7dd8829dbc5bec19aa58cac34ae03b0;Similar;0.8327087163925171
926;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Align expectations of various <iden> configurations;They all want to create an <iden> and when that happens user sees no MBeans, or sometimes just one set (<iden> Core, <iden> or <iden>). To harmonise them we create a  @bean  of type <iden> and link to it in the other autoconfigs;https://github.com/spring-projects/spring-boot/commit/09200361defde95ec48bd9169ab5db7590c9440b;Similar;0.5555441379547119
927;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Extract logic for duplicate file removal so it can be shared between <iden> and Gradle plugins. Also fixed bug in recursive scanning logic. Really fixes <issue_link>;can be shared, fixed bug, fixes;https://github.com/spring-projects/spring-boot/commit/2b616fb7d94c8ec08ff8d750126d6470649fae72;Similar;0.590984046459198
928;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Register an <iden> in security autoconfig  ;it helps a lot;https://github.com/spring-projects/spring-boot/commit/3d437711363ade1717a7e11b7b781d240bad4983;Similar;0.5622947812080383
929;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix freeMarker->freemarker;The need to correct the naming from freeMarker to freemarker;https://github.com/spring-projects/spring-boot/commit/6a10df09333c214dcaa984ff53e9f95c1c49cc58;Similar;0.5753893256187439
930;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Fix typos in Javadocs;Improve documentation accuracy;https://github.com/spring-projects/spring-boot/commit/c709423ab8e26f10f6734ad645e4996ebb2d7e4e;Similar;0.5241897702217102
931;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Align <file_name> Javadoc with documentation;See <pr_link>;https://github.com/spring-projects/spring-boot/commit/f11c030b7185b60dba0b116b0e0859600b6700ad;Similar;0.591149091720581
932;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Add <file_name> option for <file_name> building;This commit adds a <file_name> option to the configuration of the Maven plugin spring-boot:build-<file_name> goal and the Gradle plugin <file_name> task. The new option gives users control over pulling the <file_name> and run <file_name> from a remote <file_name> registry to the local <iden> daemon.;https://github.com/spring-projects/spring-boot/commit/c7449b57ce3bb07da849ddd0efd7291a7678aad9;Similar;0.5293749570846558
933;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Add XMLUnit to spring-boot-starter-test  ;Closes <pr_link>;https://github.com/spring-projects/spring-boot/commit/9c46dacf7e959103a5dbdd801f6edaed4f03937d;Similar;0.5185043811798096
934;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update Spring <iden> auto-configuration so that `<iden>` from `<iden>` is implicitly applied.;Prior to this commit `<iden>` interfaces would only get picked up if `<iden>` was added alongside with the `@SpringBootApplication`.;https://github.com/spring-projects/spring-boot/commit/a79f71cbe802a8d87bc22e6eba67553ccedd54a7;Similar;0.5392876863479614
935;Add <iden> response format details for health endpoint, including default status codes and sample responses;Document <iden> response format of health endpoint, See <pr_link>;https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3;Update <file_name>, Replace line break with missing line fold, Closes <pr_link>;to continue the property value;https://github.com/spring-projects/spring-boot/commit/9746c63209427081350b4b396ef21790842471b8;Similar;0.5155104398727417
936;Remove unused <file_name> from spring-boot-sample-tomcat;Closes <pr_link>;https://github.com/spring-projects/spring-boot/commit/d6bd120b2c4230acb101c424a0e5ba8aa4b40b82;Remove the spring-core dependency from the annotation processor;"cherry-picked from otherCommit_link; Fixes issue_link";https://github.com/spring-projects/spring-boot/commit/6bc37c05898be797da4312e66c899491b4bb1965;Similar;0.8578930497169495
937;Remove unused <file_name> from spring-boot-sample-tomcat;Closes <pr_link>;https://github.com/spring-projects/spring-boot/commit/d6bd120b2c4230acb101c424a0e5ba8aa4b40b82;Move the ` <file_name> ` file from  <file_name> ` into ` <file_name>;since the IDE plugin supports both.;https://github.com/spring-projects/spring-boot/commit/24e873cd7c2608e642fd6e90460bc98079ba4e27;Similar;0.542441725730896
938;Remove unused <file_name> from spring-boot-sample-tomcat;Closes <pr_link>;https://github.com/spring-projects/spring-boot/commit/d6bd120b2c4230acb101c424a0e5ba8aa4b40b82;Reinstate devtools debug logging with opt-out;Reinstate `web` logging when devtools is in use, making use of the new logging groups support;https://github.com/spring-projects/spring-boot/commit/cef635d86c854b0b767f929f110d974864dd09a1;Similar;0.6452829241752625
