;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha
2110;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;turn on/off CONFIG_DEBUG_SLAB without full kernel build and remove some complicated #if defintion;After this change, simplify the process and reduce complexity;https://github.com/torvalds/linux/commit/61f47105a2c9c60e950ca808b7560f776f9bfa31;Similar;0.5045132637023926
2111;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;This patch makes the slab and slub code use page->lru universally instead of mixing ->list and ->lru;mixing ->list and ->lru;https://github.com/torvalds/linux/commit/34bf6ef94a835a8f1d8abd3e7d38c6c08d205867;Similar;0.5068827867507935
2112;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;function naming changes;requires some;https://github.com/torvalds/linux/commit/f1b6eb6e6be149b40ebb013f5bfe2ac86b6f1c1b;Similar;0.512079119682312
2113;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Rename the function names page_xchg_last_nid(), page_last_nid(), and reset_page_last_nid() to a struct_field_op style pattern;The function names were judged to be inconsistent;https://github.com/torvalds/linux/commit/22b751c3d0376e86a377e3a0aa2ddbbe9d2eefc1;Similar;0.5401980876922607
2114;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;rename reset_page_mapcount() to page_mapcount_reset();it looked jarring to have them beside each other;https://github.com/torvalds/linux/commit/22b751c3d0376e86a377e3a0aa2ddbbe9d2eefc1;Similar;0.5421226024627686
2115;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;The definition of ARCH_SLAB_MINALIGN is architecture dependent and can be either of type size_t or int;architecture dependent;https://github.com/torvalds/linux/commit/789306e5ad6b3051c263ac2478875efa8bc07462;Similar;0.5113784670829773
2116;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;this patch also drops the EXPORT_SYMBOL tag;Since now its static, inline, header-defined function;https://github.com/torvalds/linux/commit/242860a47a75b933a79a30f6a40bf4858f4a3ecc;Similar;0.5800434947013855
2117;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Add the function `__kmalloc_track_caller()`  ;This breaks Pekkas slab/next tree;https://github.com/torvalds/linux/commit/82bd5508b4080e851ac1a9b62bed6d727b1b4a84;Similar;0.5791756510734558
2118;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Fix build breakage in __kmalloc_node_track_caller;gfp is undeclared;https://github.com/torvalds/linux/commit/82bd5508b4080e851ac1a9b62bed6d727b1b4a84;Similar;0.6340850591659546
2119;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;can be done in __kmem_cache_shutdown;What is done there;https://github.com/torvalds/linux/commit/12c3667fb780e20360ad0bde32dfb3591ef609ad;Similar;0.5045679211616516
2120;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Fix early boot kernel crash;Slob;https://github.com/torvalds/linux/commit/44a8bdea19dff1abcdc4528e5f7e038b18ee5255;Similar;0.6404725313186646
2121;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;This cleans up numerous of typecasts in slob.c and makes readers aware of slobs use of page struct fields;makes readers aware of slobs use of page struct fields;https://github.com/torvalds/linux/commit/b8c24c4aef94b1f0daafb450363fef13a1163780;Similar;0.6554558277130127
2122;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;cleans up some bitrot in slob.c;Also;https://github.com/torvalds/linux/commit/b8c24c4aef94b1f0daafb450363fef13a1163780;Similar;0.6431124210357666
2123;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;move duplicated code in <asm/atomic.h> to <linux/atomic.h>;to avoid duplication of code;https://github.com/torvalds/linux/commit/60063497a95e716c9a689af3be2687d261f115b4;Similar;0.6649890542030334
2124;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Fix gfp flags passed to lockdep;lockdep;https://github.com/torvalds/linux/commit/bd50cfa89153a67429935a15e577a5eb5f10dd1b;Similar;0.5800452828407288
2125;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Ran a ktest.pl config_bisect;Came up with this config as the problem;https://github.com/torvalds/linux/commit/bd50cfa89153a67429935a15e577a5eb5f10dd1b;Similar;0.5307981371879578
2126;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;fix gfp flags for order-0 page allocations  ;fix for order-0 page allocations;https://github.com/torvalds/linux/commit/8df275af8db8220d7e3f1bf97b6ac7aad05f96f0;Similar;0.587992787361145
2127;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;The bit should be passed to trace_kmalloc_node()  ;as well;https://github.com/torvalds/linux/commit/8df275af8db8220d7e3f1bf97b6ac7aad05f96f0;Similar;0.5374019145965576
2128;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;https://github.com/torvalds/linux/commit/7ed9f7e5db58c6e8c2b4b738a75d5dcd8e17aad5;Similar;0.5678086280822754
2129;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;https://github.com/torvalds/linux/commit/02af61bb50f5d5f0322dbe5ab2a0d75808d25c7b;Similar;0.6615813970565796
2130;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;annotate reclaim context (__GFP_NOFS), fix SLOB;lockdep;https://github.com/torvalds/linux/commit/19cefdffbfe0f7e280f21e80875937e8700e99e2;Similar;0.5480879545211792
2131;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;fix typo in mm/slob.c;build fix;https://github.com/torvalds/linux/commit/19cefdffbfe0f7e280f21e80875937e8700e99e2;Similar;0.6178423762321472
2132;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;fix lockup in slob_free()  ;lockup;https://github.com/torvalds/linux/commit/6fb8f424393025674fde7869b59f485d1e352182;Similar;0.5212305188179016
2133;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;https://github.com/torvalds/linux/commit/cf40bd16fdad42c053040bcd3988f5fdedbb6c57;Similar;0.6104520559310913
2134;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;https://github.com/torvalds/linux/commit/36994e58a48fb8f9651c7dc845a6de298aba5bfc;Similar;0.6878466606140137
2135;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Fix to return wrong pointer;Fix;https://github.com/torvalds/linux/commit/239f49c0800778c863585a103805c58afbad6748;Similar;0.5608464479446411
2136;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;"slob: fix bug - when slob allocates ""struct kmem_cache"", it does not force alignment";it does not force alignment;https://github.com/torvalds/linux/commit/0701a9e649bf0ffdac0a761d3c3d1041f5375d90;Similar;0.5467065572738647
2137;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;fix memory corruption;memory corruption;https://github.com/torvalds/linux/commit/d32ddd8f20e7d7a49c45c337c2079be03c77dc41;Similar;0.6890928745269775
2138;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;lets use unlikely() for the condition check in SLUBs and SLOBs kfree();Considering kfree(NULL) would normally occur only in error paths and kfree(ZERO_SIZE_PTR) is uncommon as well, so lets use unlikely() to optimize for the common case;https://github.com/torvalds/linux/commit/2408c55037c3f7d51a8a100025c47595e71b838c;Similar;0.5603842735290527
2139;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;https://github.com/torvalds/linux/commit/20c2df83d25c6a95affe6157a4c9cac4cf5ffaac;Similar;0.5722947120666504
2140;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;https://github.com/torvalds/linux/commit/6cb8f91320d3e720351c21741da795fed580b21b;Similar;0.5778169631958008
2141;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Allocation size is stored in page->private;makes ksize more accurate than it previously was;https://github.com/torvalds/linux/commit/d87a133fc21d842e3cc285e6bbff727181abec81;Similar;0.5136644244194031
2142;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;"
Use a destructor will BUG()
";"
Any attempt to";https://github.com/torvalds/linux/commit/c59def9f222d44bb7e2f0a559f2906191a0862d7;Similar;0.6520506143569946
2143;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();https://github.com/torvalds/linux/commit/4ab688c51226188f2d4ad4f789032c107944ef89;Similar;0.6328808069229126
2144;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;added a simple non-optimized version for mm/slob.c for compatibility;compatibility;https://github.com/torvalds/linux/commit/fd76bab2fa6d8f3ef6b326a4c6ae442fa21d30a4;Similar;0.5594837665557861
2145;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Cleanup slab headers / API  ;to allow easy addition of new slab allocators;https://github.com/torvalds/linux/commit/2e892f43ccb602e8ffad73396a1000f2040c9e0b;Similar;0.5150876045227051
2146;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;This patch cleans up the slab header definitions;cleans up the slab header definitions;https://github.com/torvalds/linux/commit/2e892f43ccb602e8ffad73396a1000f2040c9e0b;Similar;0.5695939660072327
2147;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;add several empty functions to slob.c and rename slobs kmalloc to __kmalloc;In order to get a greater set of common functions;https://github.com/torvalds/linux/commit/2e892f43ccb602e8ffad73396a1000f2040c9e0b;Similar;0.5153505802154541
2148;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;If it will be decided to BUG in this case, BUG should be put in generic code;put in generic code;https://github.com/torvalds/linux/commit/133d205a18b7a4d8cb52959c5310f6664277cf61;Similar;0.6527913808822632
2149;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Remove the atomic counter for slab_reclaim_pages and replace the counter and NR_SLAB with two ZVC counter that account for unreclaimable and reclaimable slab pages: NR_SLAB_RECLAIMABLE and NR_SLAB_UNRECLAIMABLE;account for unreclaimable and reclaimable slab pages;https://github.com/torvalds/linux/commit/972d1a7b140569084439a81265a0f15b74e924e0;Similar;0.5423754453659058
2150;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;[PATCH] mm/slob.c: for_each_possible_cpu(), not NR_CPUS  ;correction in function call;https://github.com/torvalds/linux/commit/75129e297e861e6c61038aa4cdbf604b022de4ff;Similar;0.5455641746520996
2151;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;https://github.com/torvalds/linux/commit/a8c0f9a41f88da703ade33f9c1626a55c786e8bb;Similar;0.5509775876998901
2152;There are kernel facilities such as per-CPU reference counts that give error messages in generic handlers or callbacks  ;messages are unenlightening;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Fix 32-bitness bugs in mm/slob.c;bugs;https://github.com/torvalds/linux/commit/10cef6029502915bdb3cf0821d425cf9dc30c817;Similar;0.6520099639892578
2153;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;resurrects approach first proposed in [1];To fix this issue;https://github.com/torvalds/linux/commit/d6e0b7fa11862433773d986b5f995ffdf47ce672;Similar;0.5221805572509766
2154;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;https://github.com/torvalds/linux/commit/d6e0b7fa11862433773d986b5f995ffdf47ce672;Similar;0.551912784576416
2155;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;its okay to change this situation;default slab allocator, SLUB, doesnt use this technique;https://github.com/torvalds/linux/commit/61f47105a2c9c60e950ca808b7560f776f9bfa31;Similar;0.6179060935974121
2156;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;unioned together;Conveniently;https://github.com/torvalds/linux/commit/34bf6ef94a835a8f1d8abd3e7d38c6c08d205867;Similar;0.5514762997627258
2157;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;That code can use them interchangeably;Gets horribly confusing like with this nugget from slab.c;https://github.com/torvalds/linux/commit/34bf6ef94a835a8f1d8abd3e7d38c6c08d205867;Similar;0.6335334181785583
2158;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;using the size_t type to compare them is safe  ;"both are always small positive integer numbers; gets rid of the warning";https://github.com/torvalds/linux/commit/789306e5ad6b3051c263ac2478875efa8bc07462;Similar;0.6058542728424072
2159;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Improve trace accuracy;by correctly tracing reported size;https://github.com/torvalds/linux/commit/fe74fe2bf293d061826f0d7afc2ca8456bdbb40e;Similar;0.5267844200134277
2160;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;kmalloc_track_caller() is correctly implemented;tracing the specified caller;https://github.com/torvalds/linux/commit/f3f741019595f1e73564d985f5fe8abcbb98c769;Similar;0.5658926367759705
2161;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;This is possible now;the acquisition of the mutex was moved into kmem_cache_create();https://github.com/torvalds/linux/commit/7c9adf5a5471647f392169ef19d3e81dcfa76045;Similar;0.6711547374725342
2162;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;They are no longer needed;They have become so simple;https://github.com/torvalds/linux/commit/b5568280c9b9162b384be9d447013b74d682d4b3;Similar;0.5362610816955566
2163;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;fix lockup in slob_free()  ;lockup;https://github.com/torvalds/linux/commit/6fb8f424393025674fde7869b59f485d1e352182;Similar;0.5079278349876404
2164;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;have some improvement  ;the concept is no less complete than discovery of a locks interrupt contexts;https://github.com/torvalds/linux/commit/cf40bd16fdad42c053040bcd3988f5fdedbb6c57;Similar;0.6529985666275024
2165;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;enable and use this tracer;To enable and use this tracer;https://github.com/torvalds/linux/commit/36994e58a48fb8f9651c7dc845a6de298aba5bfc;Similar;0.5228331089019775
2166;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;I find it more readable  ;personal opinion;https://github.com/torvalds/linux/commit/36994e58a48fb8f9651c7dc845a6de298aba5bfc;Similar;0.5628229379653931
2167;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Pass only pointer to the object  ;"Nobody uses this ""feature"", nor does anybody use passed kmem cache in a non-trivial way";https://github.com/torvalds/linux/commit/51cc50685a4275c6a02653670af9f108a64e01cf;Similar;0.5082414150238037
2168;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;improved alignment handling;improved;https://github.com/torvalds/linux/commit/553948491c18413928b85a9025b92af80e7d61d6;Similar;0.5848017930984497
2169;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;rework freelist handling;slob;https://github.com/torvalds/linux/commit/95b35127f13661abb0dc3459042cdb417d21e692;Similar;0.6200048923492432
2170;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;added a simple non-optimized version for mm/slob.c for compatibility;compatibility;https://github.com/torvalds/linux/commit/fd76bab2fa6d8f3ef6b326a4c6ae442fa21d30a4;Similar;0.5140413045883179
2171;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Slob does not need any special definitions;since we introduce a fallback case;https://github.com/torvalds/linux/commit/2e892f43ccb602e8ffad73396a1000f2040c9e0b;Similar;0.6217597723007202
2172;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;simplifies SLOB;at this point slob may be broken;https://github.com/torvalds/linux/commit/d00bcc98d7ec2c87391c9d9e1cca519ef64d33ef;Similar;0.5294942259788513
2173;this is not a problem when creating a new use of this facility  ;the bug is almost certainly in the code implementing that new use;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;fix;SLOB=y && SMP=y fix;https://github.com/torvalds/linux/commit/9934a7939e1cdce62ece9ef7d25ebb3c55547fac;Similar;0.5178999900817871
2174;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Similar;0.5302444696426392
2175;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;The information printed can depend on kernel configuration;depend on kernel configuration;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Similar;0.6051949262619019
2176;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;build with CONFIG_DEBUG_SLAB=y and either use sizes with ample space to the next power of two or use the SLAB_STORE_USER when creating the kmem_cache structure;For slab;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Similar;0.5685970783233643
2177;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;have some use eventually for annotations in drivers/gpu;I might;https://github.com/torvalds/linux/commit/95d6c701f4ca7c44dc148d664f604541266a2333;Similar;0.6238018870353699
2178;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Slab pages will be shared between multiple cgroups;global and node counters will reflect the total number of slab pages;https://github.com/torvalds/linux/commit/d42f3245c7e299e017213fa028c319316bcdb7f4;Similar;0.5396097302436829
2179;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;I want to use this in a memory allocation tracker in drm for stuff thats tied to the lifetime of a drm_device, not the underlying struct device;slab does this already;https://github.com/torvalds/linux/commit/fd7cb5753ef49964ea9db5121c3fc9a4ec21ed8e;Similar;0.6275322437286377
2180;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;patch ensures alignment on all arches and cache sizes;Still;https://github.com/torvalds/linux/commit/59bb47985c1db229ccff8c5deebecd54fc77d2a9;Similar;0.5102221369743347
2181;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;Modifying a counter on page allocation and freeing should be acceptable even for the small system scenarios SLOB is intended for;SLOB is intended for;https://github.com/torvalds/linux/commit/6a486c0ad4dcdee3946842c64884d2978bfe2602;Similar;0.5121278166770935
2182;"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;https://github.com/torvalds/linux/commit/8e7f37f2aaa56b723a24f6872817cf9c6410b613;it might look like a memory leak  ;As they also dont appear in /proc/slabinfo;https://github.com/torvalds/linux/commit/6a486c0ad4dcdee3946842c64884d2978bfe2602;Similar;0.6021542549133301
