Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Remove unused acpi_lid_notifier_[un]register() functions;unused;compile error;CONFIG_PM_SLEEP is undefined;Similar;0.6251553297042847
Remove unused acpi_lid_notifier_[un]register() functions;unused;remove the GPE enabling code from the button driver;to avoid the problem;Similar;0.7852272987365723
Remove unused acpi_lid_notifier_[un]register() functions;unused;Clean up inclusions of ACPI header files;ACPI;Similar;0.636611819267273
Remove unused acpi_lid_notifier_[un]register() functions;unused;Replace direct inclusions of <acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> with <linux/acpi.h> inclusions and remove some inclusions of those files that arent necessary;incorrect, not necessary;Similar;0.7557265758514404
Remove unused acpi_lid_notifier_[un]register() functions;unused;<acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> should not be included directly from any files that are built for CONFIG_ACPI unset;because that generally leads to build warnings about undefined symbols in !CONFIG_ACPI builds;Similar;0.5981752276420593
Remove unused acpi_lid_notifier_[un]register() functions;unused;<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;Similar;0.5049777030944824
Remove unused acpi_lid_notifier_[un]register() functions;unused;Use the patch to replace the origin code;provide a better solution;Similar;0.6365472078323364
Remove unused acpi_lid_notifier_[un]register() functions;unused;Remove useless type argument of driver .remove() operation;useless;Similar;0.822012186050415
Remove unused acpi_lid_notifier_[un]register() functions;unused;"The second argument of ACPI driver .remove() operation is only used by the ACPI processor driver
";the value passed to that driver through it is always available from the given struct acpi_device objects removal_type field;Similar;0.6437445878982544
Remove unused acpi_lid_notifier_[un]register() functions;unused;drop the second ACPI driver .remove() argument  ;the second ACPI driver .remove() argument is in fact useless;Similar;0.8156611919403076
Remove unused acpi_lid_notifier_[un]register() functions;unused;Fix unused function warnings for CONFIG_PM_SLEEP;unused function warnings;Similar;0.6882566213607788
Remove unused acpi_lid_notifier_[un]register() functions;unused;add #ifdefs to prevent them from being built in that case  ;several suspend/resume functions in ACPI drivers are not used for CONFIG_PM_SLEEP unset;Similar;0.6239405274391174
Remove unused acpi_lid_notifier_[un]register() functions;unused;remove unused procfs I/F;unused;Similar;0.8759138584136963
Remove unused acpi_lid_notifier_[un]register() functions;unused;Remove unused ACPI button procfs interface;unused;Similar;0.8617091774940491
Remove unused acpi_lid_notifier_[un]register() functions;unused;Avoid disabling wakeup unnecessarily on remove;-;Similar;0.6168138980865479
Remove unused acpi_lid_notifier_[un]register() functions;unused;use standard device wakeup flags instead of the special ACPI flags for handling those devices;address this problem;Similar;0.5638189315795898
Remove unused acpi_lid_notifier_[un]register() functions;unused;Update gfp.h and slab.h includes  ;prepare for breaking implicit slab.h inclusion from percpu.h;Similar;0.5251099467277527
Remove unused acpi_lid_notifier_[un]register() functions;unused;prints out an error message indicating which .h file needs to be added to the file;the file doesnt have fitting include block;Similar;0.5031881332397461
Remove unused acpi_lid_notifier_[un]register() functions;unused;CONFIG_GCOV_KERNEL was turned off for all tests and a few more options had to be turned off depending on archs to make things build;my distributed build env didnt work with gcov compiles, like ipr on powerpc/64 which failed due to missing writeq;Similar;0.5396690964698792
Remove unused acpi_lid_notifier_[un]register() functions;unused;percpu.h modifications were reverted  ;so that it could be applied as a separate patch and serve as bisection point;Similar;0.6823282241821289
Remove unused acpi_lid_notifier_[un]register() functions;unused;Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;Similar;0.7580289840698242
Remove unused acpi_lid_notifier_[un]register() functions;unused;"This patch is to eliminate the above warning message
";Device PNP0C0D:00 failed to resume: error 1;Similar;0.6670854687690735
Remove unused acpi_lid_notifier_[un]register() functions;unused;dont try to use a non-existent lid device;non-existent;Similar;0.5996953248977661
Remove unused acpi_lid_notifier_[un]register() functions;unused;return -ENODEV;theres no lid device present;Similar;0.5340065360069275
Remove unused acpi_lid_notifier_[un]register() functions;unused;whitespace fix  ;This does not change any actual console output;Similar;0.6202358603477478
Remove unused acpi_lid_notifier_[un]register() functions;unused;Remove button->device pointer;button;Similar;0.8291540145874023
Remove unused acpi_lid_notifier_[un]register() functions;unused;We no longer need a pointer from struct acpi_button back to the struct acpi_device;no longer need;Similar;0.7598243951797485
Remove unused acpi_lid_notifier_[un]register() functions;unused;This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;Similar;0.5317853689193726
Remove unused acpi_lid_notifier_[un]register() functions;unused;changes a bit of whitespace to follow Linux conventions;follow Linux conventions;Similar;0.5216545462608337
Remove unused acpi_lid_notifier_[un]register() functions;unused;use .notify method instead of installing handler directly  ;-;Similar;0.6773338913917542
Remove unused acpi_lid_notifier_[un]register() functions;unused;convert that back to ACPI_BUTTON_NOTIFY_STATUS;to preserve user-space backward compatibility;Similar;0.685025691986084
Remove unused acpi_lid_notifier_[un]register() functions;unused;Setting ->owner as done currently (pde->owner = THIS_MODULE) is racy;as correctly noted at bug #12454;Similar;0.5548413991928101
Remove unused acpi_lid_notifier_[un]register() functions;unused;"proc_fops is declared as ""const""";should give some thoughts;Similar;0.6564916372299194
Remove unused acpi_lid_notifier_[un]register() functions;unused;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Similar;0.5853898525238037
Remove unused acpi_lid_notifier_[un]register() functions;unused;Move all the component definitions for drivers to a single shared place, include/acpi/acpi_drivers.h  ;to have a single shared place;Similar;0.5329729914665222
Remove unused acpi_lid_notifier_[un]register() functions;unused;"verify by using ""input-events"" from input-utils and just closing and opening the lid";easy;Similar;0.5711929798126221
Remove unused acpi_lid_notifier_[un]register() functions;unused;Change the argument to take a pointer to an acpi_integer;support 64-bit integers on all platforms;Similar;0.6543025970458984
Remove unused acpi_lid_notifier_[un]register() functions;unused;use non-racy method for proc entries creation;reduce race conditions in proc entries creation;Similar;0.7002788782119751
Remove unused acpi_lid_notifier_[un]register() functions;unused;get rid of input BIT* duplicate defines;duplicate;Similar;0.862663984298706
Remove unused acpi_lid_notifier_[un]register() functions;unused;Also remove includes of input.h from non-input sources only for BIT macro definition;non-input sources, BIT macro definition;Similar;0.8250961303710938
Remove unused acpi_lid_notifier_[un]register() functions;unused;Define the macro temporarily in a local manner;all those local definitions will be removed further in this patchset (to not break bisecting);Similar;0.5447992086410522
Remove unused acpi_lid_notifier_[un]register() functions;unused;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Similar;0.6525581479072571
Remove unused acpi_lid_notifier_[un]register() functions;unused;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Similar;0.8576558828353882
Remove unused acpi_lid_notifier_[un]register() functions;unused;fix acpi_driver.name usage;fix;Similar;0.6625680923461914
Remove unused acpi_lid_notifier_[un]register() functions;unused;"Invoke with ; as leaving it off confuses Lindent  ";gcc doesnt care;Similar;0.6364732980728149
Remove unused acpi_lid_notifier_[un]register() functions;unused;Fix indentation where Lindent did get confused  ;Lindent did get confused;Similar;0.5795161724090576
Remove unused acpi_lid_notifier_[un]register() functions;unused;remove unnecessary casts and variable initializations, clean up formatting;unnecessary;Similar;0.6528837084770203
Remove unused acpi_lid_notifier_[un]register() functions;unused;Remove unneeded acpi_handle from driver;unneeded;Similar;0.8088442087173462
Remove unused acpi_lid_notifier_[un]register() functions;unused;Use acpi_devices handle instead of drivers  ;-;Similar;0.7445847392082214
Remove unused acpi_lid_notifier_[un]register() functions;unused;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Similar;0.8023233413696289
Remove unused acpi_lid_notifier_[un]register() functions;unused;restore /proc/acpi/button/ (ala 2.6.12)  ;[ACPI];Similar;0.5185471773147583
Remove unused acpi_lid_notifier_[un]register() functions;unused;"Create a separate ""historical"" git archive";about 3.2GB when imported into git - space that would just make the early git days unnecessarily complicated;Similar;0.7461610436439514
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk; the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Similar;0.8589924573898315
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Turn lid_blacklst DMI table into a generic quirk table;ACPI: button;Similar;0.5728804469108582
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;"Add a new ""disabled"" value for the lid_init_state module option";can be used to disable LID support on devices where it is completely broken;Similar;0.6452236175537109
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;update Lid state unconditionally in the button driver .resume() callback  ;overlooked the resume case;Similar;0.6504782438278198
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Fix an issue in button.lid_init_state=ignore mode;Reported-and-tested-by: Zhao Lijian <lijian.zhao@intel.com>;Similar;0.6543572545051575
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Fix a build warning in the ACPI button driver when CONFIG_PROC_FS is not enabled by marking the unused function as __maybe_unused;not enabled, unused;Similar;0.597423791885376
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;only trigger acpi_pm_wakeup_event() in the acpi_button_notify() path and dont do that in the acpi_lid_initialize_state() path;To avoid the confusion;Similar;0.6329075694084167
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Variants of proc_create{,_data} that directly take a seq_file show callback;drastically reduces the boilerplate code in the callers;Similar;0.7267392873764038
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;making the ACPI button driver loadable as a module even if not booted in ACPI mode;to fix the asymmetry and provide the acpi_lid_open() symbol;Similar;0.624998927116394
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;adds an acpi_handle_debug call  ;to help debugging this;Similar;0.6695876121520996
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Fix function prototypes for module_param_call();-;Similar;0.589622974395752
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;fix whitespace in pr_fmt() to align log entries;align log entries;Similar;0.6457180976867676
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;Similar;0.5645029544830322
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;Similar;0.7103474736213684
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;assume the user will use the internal keyboard before this timeout expires;logind only checks the lid switch value after a timeout;Similar;0.5701004266738892
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;Similar;0.8063229918479919
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);Similar;0.6081960201263428
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;Similar;0.5645029544830322
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;have a separate patch to make lid_init_state=method deprecated  ;lid_init_state=method is buggy;Similar;0.5220029354095459
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;This patch adds a mechanism to insert lid events as a compensation for the platform triggered ones to form a complete event switches  ;in order to make sure that the platform triggered events can always be reliably delivered to the userspace;Similar;0.642221212387085
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Use key event type to implement ACPI lid events;Another approach;Similar;0.572019100189209
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Remove pointer to old lid_sysfs on unbind;ACPI / button;Similar;0.5721988677978516
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;"Mark ACPI buttons (other than the lid) as ""suspended"" during system suspend and report wakeup events on button events";To prevent propagating those events up the stack;Similar;0.644752025604248
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Add ACPI Button event via netlink routine;-;Similar;0.7701094150543213
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;removed ACPI Button event which originally was sent to userspace via /proc/acpi/event;Remove the old /proc/acpi/event interface;Similar;0.5836164355278015
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;This caused ACPI shutdown regression on gentoo;VirtualBox;Similar;0.5004298090934753
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;add ACPI Button event back via netlink routine;Now ACPI events are sent to userspace via netlink;Similar;0.7469149827957153
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;fix button driver compile error when CONFIG_PM_SLEEP is undefined;CONFIG_PM_SLEEP is undefined;Similar;0.5984306931495667
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Fix enabling button GPEs twice;Fix;Similar;0.59610915184021
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Button GPEs have been enabled in the acpi_wake_device_init() during boot;the button driver enables them for the second time;Similar;0.7512153387069702
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;remove the GPE enabling code from the button driver;to avoid the problem;Similar;0.5853928327560425
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Clean up inclusions of ACPI header files;ACPI;Similar;0.5444601774215698
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Replace direct inclusions of <acpi/acpi.h>, <acpi/acpi_bus.h> and <acpi/acpi_drivers.h> with <linux/acpi.h> inclusions and remove some inclusions of those files that arent necessary;incorrect, not necessary;Similar;0.5411432981491089
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;<acpi/acpi_bus.h> be included prior to <acpi/acpi_drivers.h>;so that the acpi_pci_root declarations the latter depends on are always there;Similar;0.5984474420547485
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Fix unused function warnings for CONFIG_PM_SLEEP;unused function warnings;Similar;0.5115047097206116
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Remove unused ACPI button procfs interface;unused;Similar;0.6051498651504517
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Use device wakeup flags for handling ACPI wakeup devices;for handling ACPI wakeup devices;Similar;0.6253464221954346
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;use standard device wakeup flags instead of the special ACPI flags for handling those devices;address this problem;Similar;0.5565916299819946
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Prepare for this change by updating users of gfp and slab facilities;include those headers directly instead of assuming availability;Similar;0.5005198121070862
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;prints out an error message indicating which .h file needs to be added to the file;the file doesnt have fitting include block;Similar;0.5192609429359436
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Introduce a new wake-up flag, always_enabled, for marking devices that should be permanently enabled to generate run-time events  ;devices that should be permanently enabled to generate run-time events;Similar;0.6061015129089355
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Introduce a reference counter for run-wake devices and a function that will initialize all of the run-time wake-up fields for given device.;-;Similar;0.5677435994148254
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Add an API to allow devices to indicate whether or not they want their devices GPE to be enabled for both runtime and wakeup events;to allow devices to indicate whether or not they want their devices GPE to be enabled;Similar;0.625588595867157
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;we could install either a fixed event handler or a notify handler, but the Linux/ACPI code now handles that for us;We previously needed that so we dont need to worry about it;Similar;0.5960440635681152
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;type: Power Button;I dont think theres anything meaningful user-space can do by knowing whether a button is a control method or a fixed hardware button;Similar;0.6399919986724854
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Remove button->device pointer;button;Similar;0.5872201919555664
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;Similar;0.6439290642738342
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;changes a bit of whitespace to follow Linux conventions;follow Linux conventions;Similar;0.6156108379364014
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;The presence of .notify() causes Linux/ACPI to manage event handlers and notify handlers on our behalf  ;so we dont have to install and remove them ourselves;Similar;0.5525068640708923
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;convert that back to ACPI_BUTTON_NOTIFY_STATUS;to preserve user-space backward compatibility;Similar;0.7933380007743835
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;start using GPE from userspace;GPE is already disabled in interrupt context;Similar;0.5679134130477905
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Move all the component definitions for drivers to a single shared place, include/acpi/acpi_drivers.h  ;to have a single shared place;Similar;0.5950330495834351
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;"verify by using ""input-events"" from input-utils and just closing and opening the lid";easy;Similar;0.6047348976135254
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Change the argument to take a pointer to an acpi_integer;support 64-bit integers on all platforms;Similar;0.6419116854667664
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Use proc_create()/proc_create_data() to make sure that ->proc_fops and ->data be setup;before gluing PDE to main tree;Similar;0.5079081058502197
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Similar;0.6370572447776794
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Similar;0.5390166640281677
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;fix acpi_driver.name usage;fix;Similar;0.5690433979034424
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;"Make ""module name"" actually match the file name";cosmetic only;Similar;0.5165432691574097
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;Remove unneeded acpi_handle from driver;unneeded;Similar;0.5029630661010742
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Similar;0.5685089826583862
Setting lid_init_state to ACPI_BUTTON_LID_INIT_OPEN on the T200TA  ;fixes the unwanted behavior, adds a DMI based quirk;restore /proc/acpi/button/ (ala 2.6.12)  ;[ACPI];Similar;0.7807402610778809
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Turn lid_blacklst DMI table into a generic quirk table;ACPI: button;Similar;0.5559192895889282
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;"Add a new ""disabled"" value for the lid_init_state module option";can be used to disable LID support on devices where it is completely broken;Similar;0.6960983276367188
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;re-using the existing option;keeps things simple and it will make it much easier to add DMI quirks which can either disable the LID completely or set another non-default lid_init_state value, both of which are necessary on some devices;Similar;0.5393669605255127
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;[ an action or a change that has been made, including a description of the patch behaviour ];[ the reason for a decision or value judgment ];Similar;0.5380296111106873
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;update Lid state unconditionally in the button driver .resume() callback  ;overlooked the resume case;Similar;0.654654860496521
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Fix an issue in button.lid_init_state=ignore mode;Reported-and-tested-by: Zhao Lijian <lijian.zhao@intel.com>;Similar;0.7067800760269165
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Fix a build warning in the ACPI button driver when CONFIG_PROC_FS is not enabled by marking the unused function as __maybe_unused;not enabled, unused;Similar;0.6167870759963989
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Increment wakeup count only when notified;-;Similar;0.5592093467712402
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;only trigger acpi_pm_wakeup_event() in the acpi_button_notify() path and dont do that in the acpi_lid_initialize_state() path;To avoid the confusion;Similar;0.6711158752441406
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Variants of proc_create{,_data} that directly take a seq_file show callback;drastically reduces the boilerplate code in the callers;Similar;0.7052332162857056
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;making the ACPI button driver loadable as a module even if not booted in ACPI mode;to fix the asymmetry and provide the acpi_lid_open() symbol;Similar;0.5943043231964111
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;adds an acpi_handle_debug call  ;to help debugging this;Similar;0.7473011016845703
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Fix function prototypes for module_param_call();-;Similar;0.698390007019043
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;fix whitespace in pr_fmt() to align log entries;align log entries;Similar;0.6901140213012695
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;Similar;0.5296913385391235
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;libinput (1.7.0+) can fix the state of the lid switch for us: you need to set the udev property LIBINPUT_ATTR_LID_SWITCH_RELIABILITY to write_open;can fix the state of the lid switch for us;Similar;0.7185724973678589
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;assume the user will use the internal keyboard before this timeout expires;logind only checks the lid switch value after a timeout;Similar;0.6301057934761047
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;"userspace requires to see ""close"" event after the system is resumed";so that it can determine whether the internal display should remain dark and the external display should be lit on;Similar;0.532093346118927
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Reversion of button.lid_init_state=method;doing so can enter a regression loop, but facilitates users to work the reported regressions around with;Similar;0.8428410291671753
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;Remove lid_init_state=method mode;Fixes: ecb10b694b72 (ACPI / button: Remove lid_init_state=method mode);Similar;0.6723933219909668
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;The ->sync hook allows all of the relevant event queues to be flushed;to prevent events from being missed due to race conditions;Similar;0.5296913385391235
 the lid_init_state selection needs to be set to ACPI_BUTTON_LID_INIT_OPEN  ;In order for the Linux LID code to work properly with this implementation;have a separate patch to make lid_init_state=method deprecated  ;lid_init_state=method is buggy;Similar;0.592070460319519
