Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Better validation in <file_name> ;Improve validation;Add type wildcard;wildcard;Similar;0.576449990272522
Better validation in <file_name> ;Improve validation;Fix indentation;Fix;Similar;0.6775928735733032
Better validation in <file_name> ;Improve validation;Fix <issue_link>;correct link to <version> release notes;Similar;0.7796858549118042
Better validation in <file_name> ;Improve validation;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();Similar;0.6707454919815063
Better validation in <file_name> ;Improve validation;Fix typo in test name;Typo;Similar;0.6768099069595337
Better validation in <file_name> ;Improve validation;hasCause() and hasMessage() describe mismatches;Both;Similar;0.5289852619171143
Better validation in <file_name> ;Improve validation;Rename <iden>() to isException()/isThrowable();Following suggestion by @sf105;Similar;0.6949397921562195
Better validation in <file_name> ;Improve validation;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;Similar;0.7290185689926147
Better validation in <file_name> ;Improve validation;each instead of f for the variable name;for the variable name;Similar;0.5499107241630554
Better validation in <file_name> ;Improve validation;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;Similar;0.6909736394882202
Better validation in <file_name> ;Improve validation;surefire and javadoc maven plugin updates;updates;Similar;0.6009607315063477
Better validation in <file_name> ;Improve validation;Reused <iden> instead of own defined class <enter> (they were the same) and relocated the changes to a better location in the file which is more inline with the rest of the file. And, of course, removed the superfluous brackets.;more inline with the rest of the file;Similar;0.6216959357261658
Better validation in <file_name> ;Improve validation;Removed the unnecessary <iden>: block in javadoc;unnecessary;Similar;0.5509665608406067
Better validation in <file_name> ;Improve validation;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;Similar;0.5815732479095459
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Similar;0.6047326326370239
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Moved <file_name> into proper package;proper;Similar;0.7678129076957703
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Pull <iden> up into <file_name>;reorganization of code;Similar;0.7386198043823242
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fixed a bug in <file_name> classes with constructor parameters  ;where the method parameters and constructor parameters were switched;Similar;0.7730505466461182
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;Similar;0.6187795400619507
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Renamed link classes  ;Absolute actions are verbs, ActionModifiers are modifying phrases, Moved isShadowedBy(List) to <file_name>;Similar;0.5546578168869019
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Created a separate <file_name> directory for new <file_name> scripts, including FTP upload;Organizing and structuring directories for new scripts;Similar;0.6653655767440796
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Updated README  ;about Enclosed;Similar;0.5332038402557373
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Deprecate rule  <file_name>  ( <pr_link> )  ;The method Assert.assertThrows provides a nicer way for verifying exceptions. In addition the use of  <file_name>  is error-prone when used with other rules like TestWatcher because the order of rules is important in that case.;Similar;0.6164442896842957
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Disable parts of doclint for the sites javadoc;That commit is missing to apply the doclint rules to site generation. Hence the site goal fails because of doclint issues. Now doclint is disabled for all groups but accessibility and reference for the site generation.;Similar;0.6076805591583252
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;Similar;0.6739897727966309
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;beef up <file_name> with checkThat and checkPasses  ;Advance version;Similar;0.5702142119407654
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;Similar;0.6791495680809021
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Similar;0.6197420358657837
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;adding annotation validators functionality;validators;Similar;0.6718047261238098
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Similar;0.6469365358352661
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Added two simple tests for boolean <iden>;to test for boolean values;Similar;0.5635893940925598
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Only use a property where multiple entries need syncing  ;Using properties to define a shared version across multiple dependencies causes less issues when you have multiple dependencies that need to be kept in sync;Similar;0.6168978214263916
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix distribution management;distribution management;Similar;0.525079607963562
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;<iden> added;file_name;Similar;0.566605806350708
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;No  <file_name>  class, interceptors turned on by default;interceptors turned on by default;Similar;0.5520055294036865
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Added <file_name> large logo;to enhance appearance;Similar;0.5278850793838501
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Add tests for serialization of <method_name>;serialization;Similar;0.7639597654342651
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;Similar;0.5521533489227295
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;Similar;0.5754501819610596
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Make serialization of <file_name> compatible with <version>;compatibility;Similar;0.7672855854034424
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix method names;in <method_name>;Similar;0.6615661382675171
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Make  <file_name>  abstract  ;Fix issue 30;Similar;0.6056057214736938
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Create <file_name> in org.junit.runners.model and deprecate the one in org.junit.internal.runners.model. Update <file_name> to have a useful message. This allows developers who write custom runners to properly handle multiple exceptions without depending on internal classes.;Provides a more organized structure for custom runners and reduces dependencies on internal classes.;Similar;0.552443265914917
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Incorporated <iden>s patch for <file_name>;<enter>;Similar;0.7866088151931763
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix javadoc on <file_name>;-;Similar;0.7310572266578674
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;reuse code properly from <file_name>;CategoriesMark2;Similar;0.725529134273529
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Rule name changes;Fixing <file_name>;Similar;0.5670344829559326
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Improved <iden>: <file_name>  ;fails few times;Similar;0.6510798931121826
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;Similar;0.6677788496017456
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Move <file_name> to experimental;Adding javadoc;Similar;0.6998159885406494
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Tweaked <file_name> a bit  ;It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?);Similar;0.6482056379318237
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;Similar;0.6605784893035889
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Create a class <method_name>  ;This class keeps the data together that are needed for creating a runner for a single data set of a <file_name> test.;Similar;0.8534529209136963
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;Similar;0.6580575704574585
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Revert changes of <otherCommit_link>;Still fixes <issue_link>, but the original fix was superfluous.;Similar;0.5691656470298767
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Delete <file_name> files;because were using Git now;Similar;0.6435074210166931
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Master now builds on windows;fix for <issue_link>;Similar;0.607953667640686
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fixes <issue_link>;Fix <version> release notes, make sure markdown errors halt <file_name>;Similar;0.6123666763305664
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;"Update version in <file_name>; delete obsolete <file_name>; remove duplication in <file_name>";obsolete, duplication;Similar;0.5667124390602112
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Update <file_name>;to test ant profile;Similar;0.7330105900764465
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;Similar;0.5941324234008789
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;further documentation cleanup;especially around <file_name>;Similar;0.5460292100906372
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix  <method_name>  javadoc  ;Thanks to lacostej for initial pull, Closes <pr_link>;Similar;0.7029902338981628
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Use %n in string.format();it is generally preferable better to use %n, which will produce the platform-specific line separator;Similar;0.6124112606048584
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Use new logo and link to new website;Updated branding and improved user experience;Similar;0.5548680424690247
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;List more contributor names;more;Similar;0.5387779474258423
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Add type wildcard;wildcard;Similar;0.5669949054718018
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix indentation;Fix;Similar;0.5191322565078735
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix <issue_link>;correct link to <version> release notes;Similar;0.6012433767318726
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix javac build, Replace both() with <iden>()  ;Fix, <iden>();Similar;0.6481946706771851
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Fix typo in test name;Typo;Similar;0.6786384582519531
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Rename <iden>() to isException()/isThrowable();Following suggestion by @sf105;Similar;0.5668902397155762
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;Similar;0.6654666662216187
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Adding <iden> annotation for field parameters;Pull request <pr_link> && <pr_link>;Similar;0.6805979013442993
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;surefire and javadoc maven plugin updates;updates;Similar;0.5904120802879333
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Reused <iden> instead of own defined class <enter> (they were the same) and relocated the changes to a better location in the file which is more inline with the rest of the file. And, of course, removed the superfluous brackets.;more inline with the rest of the file;Similar;0.5239387154579163
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;Removed the unnecessary <iden>: block in javadoc;unnecessary;Similar;0.5134710073471069
A <file_name> can be explicitly passed to a <iden> class that needs one in its constructor.;This eliminates the ugly global constant <file_name> in <file_name>, and breaks the cyclic dependency between runners and requests;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;Similar;0.5025571584701538
Remove unnecessary comments;unnecessary;Ignored tests should be shown differently in stack trace section of report;ignored;Similar;0.6158955097198486
Remove unnecessary comments;unnecessary;No matching parameters is now an assumption failure, not an assertion failure;an assumption failure;Similar;0.7054802179336548
Remove unnecessary comments;unnecessary;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;Similar;0.5332940816879272
Remove unnecessary comments;unnecessary;Renamed link classes  ;Absolute actions are verbs, ActionModifiers are modifying phrases, Moved isShadowedBy(List) to <file_name>;Similar;0.5559269189834595
Remove unnecessary comments;unnecessary;Updated README  ;about Enclosed;Similar;0.5416147112846375
Remove unnecessary comments;unnecessary;Deprecate rule  <file_name>  ( <pr_link> )  ;The method Assert.assertThrows provides a nicer way for verifying exceptions. In addition the use of  <file_name>  is error-prone when used with other rules like TestWatcher because the order of rules is important in that case.;Similar;0.6725234985351562
Remove unnecessary comments;unnecessary;Disable parts of doclint for the sites javadoc;That commit is missing to apply the doclint rules to site generation. Hence the site goal fails because of doclint issues. Now doclint is disabled for all groups but accessibility and reference for the site generation.;Similar;0.5093933343887329
Remove unnecessary comments;unnecessary;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Similar;0.5050321817398071
Remove unnecessary comments;unnecessary;Fix distribution management;distribution management;Similar;0.5500457286834717
Remove unnecessary comments;unnecessary;<iden> added;file_name;Similar;0.566753625869751
Remove unnecessary comments;unnecessary;Remove <iden> from <file_name> and related methods;<iden> is no longer needed;Similar;0.7393897771835327
Remove unnecessary comments;unnecessary;Fix method names;in <method_name>;Similar;0.6283621788024902
Remove unnecessary comments;unnecessary;Make  <file_name>  abstract  ;Fix issue 30;Similar;0.5696690082550049
Remove unnecessary comments;unnecessary;Improve error message  ;the thrown exception has the same class but the classes are loaded from different class loaders;Similar;0.6513137817382812
Remove unnecessary comments;unnecessary;Cleaning up compile errors;from reverting hamcrest change;Similar;0.6608160734176636
Remove unnecessary comments;unnecessary;Removed unused import;unused;Similar;0.7979375123977661
Remove unnecessary comments;unnecessary;Rule name changes;Fixing <file_name>;Similar;0.663161039352417
Remove unnecessary comments;unnecessary;Simplify <iden> implementation for backward compatibility;for backward compatibility;Similar;0.5505750179290771
Remove unnecessary comments;unnecessary;no inline comment  ;comment space;Similar;0.7022920846939087
Remove unnecessary comments;unnecessary;no #<iden>, no inline comment, added space in comment  ;added space in comment;Similar;0.6830165982246399
Remove unnecessary comments;unnecessary;excluded internal packages;same as ANT;Similar;0.7345387935638428
Remove unnecessary comments;unnecessary;Tweaked <file_name> a bit  ;It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?);Similar;0.559548020362854
Remove unnecessary comments;unnecessary;Fix for JUnit <version> does not compile with JDK <version>;does not compile;Similar;0.5812660455703735
Remove unnecessary comments;unnecessary;Enhanced missing test.jar error message;missing test.jar error message;Similar;0.5982077121734619
Remove unnecessary comments;unnecessary;Revert changes of <otherCommit_link>;Still fixes <issue_link>, but the original fix was superfluous.;Similar;0.6279129981994629
Remove unnecessary comments;unnecessary;Delete <file_name> files;because were using Git now;Similar;0.6166982650756836
Remove unnecessary comments;unnecessary;Fixes <issue_link>;Fix <version> release notes, make sure markdown errors halt <file_name>;Similar;0.6067663431167603
Remove unnecessary comments;unnecessary;"Update version in <file_name>; delete obsolete <file_name>; remove duplication in <file_name>";obsolete, duplication;Similar;0.6325114965438843
Remove unnecessary comments;unnecessary;further documentation cleanup;especially around <file_name>;Similar;0.5248634815216064
Remove unnecessary comments;unnecessary;Adding bogus markdown;should be removed later;Similar;0.7585959434509277
Remove unnecessary comments;unnecessary;Fix compilation errors;Compilation errors;Similar;0.6900131106376648
Remove unnecessary comments;unnecessary;Remove useless variable ( <pr_link> )  ;useless;Similar;0.8358879089355469
Remove unnecessary comments;unnecessary;Remove 11;Omit signing;Similar;0.6656014919281006
Remove unnecessary comments;unnecessary;Fix indentation;Fix;Similar;0.6487839818000793
Remove unnecessary comments;unnecessary;Fix <issue_link>;correct link to <version> release notes;Similar;0.5980470180511475
Remove unnecessary comments;unnecessary;hasCause() and hasMessage() describe mismatches;Both;Similar;0.6688138842582703
Remove unnecessary comments;unnecessary;Rename <iden>() to isException()/isThrowable();Following suggestion by @sf105;Similar;0.5584020614624023
Remove unnecessary comments;unnecessary;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;Similar;0.5051424503326416
Remove unnecessary comments;unnecessary;<method_name> did not work reliably.;Was assuming that the <iden> used for JUnit could also load test classes.;Similar;0.7148677110671997
Remove unnecessary comments;unnecessary;each instead of f for the variable name;for the variable name;Similar;0.5612263679504395
Remove unnecessary comments;unnecessary;Remove fast-tests maven target;Many of our tests store data in static fields, so the tests cannot be run in parallel;Similar;0.6253368854522705
Remove unnecessary comments;unnecessary;Removed the unnecessary <iden>: block in javadoc;unnecessary;Similar;0.670006513595581
Remove unnecessary comments;unnecessary;remove f prefix from field names, add <file_name>, change <file_name>;reformatting and standardizing field names;Similar;0.6073869466781616
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Moved <file_name> into proper package;proper;Similar;0.5180442929267883
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Pull <iden> up into <file_name>;reorganization of code;Similar;0.5193185210227966
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Fixed a bug in <file_name> classes with constructor parameters  ;where the method parameters and constructor parameters were switched;Similar;0.5419144630432129
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Created a separate <file_name> directory for new <file_name> scripts, including FTP upload;Organizing and structuring directories for new scripts;Similar;0.5358210802078247
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Adding additional javadoc context for deprecated <method_name>, Adding <file_name> entry for pholser, Starting <version> release notes;for deprecated <method_name>, for pholser, starting release notes;Similar;0.5802290439605713
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;beef up <file_name> with checkThat and checkPasses  ;Advance version;Similar;0.590836763381958
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Added <iden> check for MultiPointsMethod;Fix for issue <issue_link>;Similar;0.508882999420166
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Fix regression in <method_name> for paths with slashes;In JUnit <version>, <iden>(String) was changed to no longer support paths with a file separator. This has been fixed.;Similar;0.5306704044342041
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;adding annotation validators functionality;validators;Similar;0.5044976472854614
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Added more Javadoc to <file_name> for messages and when they are displayed;Put versiontag back into <method_name>;Similar;0.6229397654533386
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Add tests for serialization of <method_name>;serialization;Similar;0.5312544107437134
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Delete all constructors created since <version> was released. Fix style issues.;Create a <iden> for <method_name> <enter>;Similar;0.5471087694168091
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Make serialization of <file_name> compatible with <version>;compatibility;Similar;0.5570101737976074
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Create <file_name> in org.junit.runners.model and deprecate the one in org.junit.internal.runners.model. Update <file_name> to have a useful message. This allows developers who write custom runners to properly handle multiple exceptions without depending on internal classes.;Provides a more organized structure for custom runners and reduces dependencies on internal classes.;Similar;0.7107759714126587
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Incorporated <iden>s patch for <file_name>;<enter>;Similar;0.5141644477844238
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;reuse code properly from <file_name>;CategoriesMark2;Similar;0.614989161491394
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Improved <iden>: <file_name>  ;fails few times;Similar;0.5060815215110779
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Brought in old <file_name> for compatibility. Renamed new <file_name> to <method_name>  ;for compatibility;Similar;0.5591233968734741
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Comparing arrays declared as <iden> now uses array comparison. There was also a strange change to the <file_name> file that I reverted.;<none>;Similar;0.5562979578971863
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Move <file_name> to package org.junit.runners.model  ;It is common to add tests to the same package as the class under test;Similar;0.5893380641937256
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Update <iden> version, improve <file_name> javadoc, update release notes;improve <file_name> javadoc, update release notes;Similar;0.5347555875778198
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Update <file_name> to make the name field volatile;This ensures that the name is published across threads correctly--for instance, if a parallelized runner is used.;Similar;0.5231561064720154
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;surefire and javadoc maven plugin updates;updates;Similar;0.5349952578544617
<file_name> handles filtering and sorting for all runners, now including <file_name>;handles filtering and sorting for all runners;Reused <iden> instead of own defined class <enter> (they were the same) and relocated the changes to a better location in the file which is more inline with the rest of the file. And, of course, removed the superfluous brackets.;more inline with the rest of the file;Similar;0.5555164813995361
Ignored tests should be shown differently in stack trace section of report;ignored;Fixed a bug in <file_name> classes with constructor parameters  ;where the method parameters and constructor parameters were switched;Similar;0.5839447975158691
Ignored tests should be shown differently in stack trace section of report;ignored;Removed  <file_name> , replaced with  <file_name> , which moved to model package with  <file_name> ;moved to model package;Similar;0.6693542003631592
Ignored tests should be shown differently in stack trace section of report;ignored;Created a separate <file_name> directory for new <file_name> scripts, including FTP upload;Organizing and structuring directories for new scripts;Similar;0.602892279624939
Ignored tests should be shown differently in stack trace section of report;ignored;Deprecate rule  <file_name>  ( <pr_link> )  ;The method Assert.assertThrows provides a nicer way for verifying exceptions. In addition the use of  <file_name>  is error-prone when used with other rules like TestWatcher because the order of rules is important in that case.;Similar;0.6628756523132324
Ignored tests should be shown differently in stack trace section of report;ignored;Disable parts of doclint for the sites javadoc;That commit is missing to apply the doclint rules to site generation. Hence the site goal fails because of doclint issues. Now doclint is disabled for all groups but accessibility and reference for the site generation.;Similar;0.6441856622695923
